appid,name,discount
769020,Ye Fenny - Revenge of the Evil Good Shepherd,0
769200,Click&Fight,nan
769410,Electromaze Tower Defense,nan
769680,愛神餐館2,nan
769980,Lock Her Up: The Trump Supremacy,0
770070,Swords and Sandals 5 Redux: Maximus Edition,nan
770160,Seishin - Virtual Rhythm,nan
770380,Army of Tentacles: (Not) A Cthulhu Dating Sim: Black GOAT of the Woods Edition,60%
770400,Fairy of the treasures,51%
770660,Thetaball,nan
770690,MIND TWINS - The Twisted Co-op Platformer,nan
770830,Alien Revival - Episode 1 - Duty Calls,nan
770870,Queen's Tales: Sins of the Past Collector's Edition,50%
770880,Love Story: The Beach Cottage,50%
770900,Off The Record: Liberty Stone Collector's Edition,50%
770920,Haunted Legends: The Undertaker Collector's Edition,50%
771240,YumeCore,nan
771500,The Intern,nan
771670,VR_PlayRoom,nan
771710,.T.E.S.T: Expected Behaviour — Sci-Fi 3D Puzzle Quest,nan
772210,Committed: Mystery at Shady Pines - Premium Edition,nan
772230,跳跃2/LeapII,nan
772300,To the City of the Clouds,40%
772420,COMPLEX a VR Puzzle Game,nan
772430,Hero of the Kingdom III,45%
772670,Beyond the Invisible: Darkness Came,0
772750,Tobuscus Adventures: Wizards,nan
773170,Close the Window!,51%
773490,谜桥 / RiddleBridge,nan
773770,The Way of Kings: Escape the Shattered Plains,0
774051,Dream On The Moon,0
774091,Ostalgie: The Berlin Wall,50%
774131,Nostradamus - The Four Horsemen of the Apocalypse,0
774141,MIAZMA or the Devil's Stone,0
774401,Scrap Attack VR,nan
774451,Among the Dead,40%
774511,Megadimension Neptunia VIIR | 新次元ゲイム ネプテューヌＶⅡＲ | 新次元遊戲 戰機少女ＶⅡＲ,nan
774531,Snail Trek - Chapter 4: The Final Fondue,nan
775270,They have HORNS,nan
776000,Choice of the Vampire,40%
776020,Choice of the Vampire: The Fall of Memphis,40%
776100,One Night On The Road,0
776360,A Walk Along the Wall,0
776430,STAR SAGA ONE - RISE OF THE DOMINATORS,0
776490,永遠消失的幻想鄉 ～ The Disappearing of Gensokyo,nan
776510,RICHCODE富豪密码,nan
777200,KOEWOTAYORINI SP / 声之寄托SP,nan
777220,审判者 The Inquisitor,nan
777590,众生,nan
777820,The Quest for the BIG KEY,23%
778050,Revenge of the Headless,0
778360,Love or Loved - A Bullet For My Valentine,nan
778850,Please close the doors,90%
779130,Virtual Fighting Championship (VFC),nan
779320,Asura Valley,nan
779550,The Rising of the Rose Ocelot,0
779640,妄想症：Deliver Me,nan
779800,Dangerous Level,nan
779840,Forgotten Sound 1: Revelation,nan
779870,Flatwaters: The Curse of Echita,nan
780330,Defend the planet,51%
780390,Space Bob vs. The Replicons,50%
780520,Technolites: Episode 1,nan
780580,Lost in the Dungeon,0
780690,University Tycoon: 2019,nan
780710,TURRET SYNDROME VR,nan
780840,Kuchisake Onna - 口裂け女,nan
780970,Food Dream Factory 美食梦工厂：研发美食开心制作糖果模拟经营养成,nan
781310,Alpha/Omega: The Christian RPG,25%
781590,三国游侠志,nan
782100,#CuteSnake,nan
782130,Wer weiß denn sowas? - Das Spiel,nan
782180,The way to defeat the Archfiend / 打倒魔王的方法,nan
782190,The Seven Districts of Sin: The Tail Makes the Fox - Episode 1,0
782700,Jerry and the mystery loot box,15%
783070,Robotics in VR,nan
783120,淑女同萌！/ HELLO LADY!,nan
783140,Revival of the Road,nan
783170,INSOMNIA: The Ark,34%
783440,Seven Mysteries: The Last Page,70%
783470,Trials of The Illuminati: Assorted Jigsaws,51%
783600,Kicking Kittens: Putin Saves The World,90%
783810,牧剑：化神书(Tale Of Swords: Mystery Scroll),nan
783980,Jump to the circle,51%
784940,Countryballs: Over The World,76%
785610,Trials of The Illuminati: Women of Beauty Jigsaws,51%
785740,This Is the Police 2,34%
785750,[東方二次] Senran Meisuishu Tactics / 戦乱命萃酒タクティクス,nan
785920,Madness of the Architect,75%
785930,Command: The Silent Service,50%
786120,Galaxy Wide Domination,nan
786450,Don't Bite Me Bro! +,nan
786470,Border closure 边境封闭,nan
786710,ECHOES OF WAR: The Last Heartbeat,nan
786770,Z: The End,20%
786980,Behind The Beyond,80%
787110,Usotsuki Game / 谎言游戏,nan
787170,Choices: The Game,0
787190,TheLooppy,nan
787370,Fable of the Sword,70%
787440,Sea Battle: Through the Ages,75%
787550,FARHOME,nan
788150,Go Away My Fat,nan
788350,Funny Wings VR,nan
788380,Viki Spotter: The Farm,76%
788690,Psychonauts in the Rhombus of Ruin,85%
788720,Naturallandscape - GuilinLandscape (自然景观系列-桂林山水),nan
788740,A Salem Witch Trial - Murder Mystery,nan
788870,In The Long Run The Game,nan
788900,VR_PlayRoom : Episode Beginning (Escape Room - Horror),nan
788960,MAR WAR: The Evil Awakens,0
788970,Hidden Object Adventure: Captain Nemo. Objets Cachés,nan
789210,NCradle: An 80s Synth Adventure,nan
789610,Splash Adventure: The Maze of Morla,50%
789670,UNHALLOWED: THE CABIN,0
789740,Maidens of a Hollow Dream / 虚夢の乙女,nan
789910,Planet of the Apes: Last Frontier,33%
790020,Lightfield HYPER Edition,nan
790170,Fairly Certain Doom,nan
790210,Neon Knight: Vengeance From The Grave,0%
790290,Lonely in the Winter,0
790570,Innocent VR,nan
791050,I Hate Heroes: Rocket Man,nan
791140,Shatter EVERYTHING (VR),nan
791330,Fallen ~Makina and the City of Ruins~,50%
791740,Gladiators Of The Arena,0
791750,President Trump The Way In Uganda,51%
792370,A Rite from the Stars,75%
793180,魔王村长和杂货店-Hero Village Simulator,nan
793200,Escape the Darkness,0
793410,橙天の銀翼　～スカイランドの魔女と巫女～,nan
793740,SUPER BENBO QUEST: TURBO DELUXE,nan
794270,Landinar: Into the Void,10%
794410,Aidsmoji: The Forbidden Fruit,46%
794710,挙式VR 鴻上大和 編 Wedding VR : Yamato,nan
794800,Clue/Cluedo: The Classic Mystery Game,50%
794830,"Abha ""Light on the Path""",0
794920,Capture the monster,51%
794950,The Frosty Leaves 寒叶下的薄冰,nan
795510,Koihime Enbu RyoRaiRai 恋姫†演武 ～遼来来～,nan
795570,Odium to the Core,0
795940,Fantasy Mosaics 19: Edge of the World,70%
796600,DON'T touch the walls,0
796620,X Mushrooms(X蘑菇),nan
796800,Lair of the Titans,0
797190,Survive: The king killer,0
797300,Fantasy Mosaics 21: On the Movie Set,70%
798180,Space Turret Gunner 宇宙大炮手,nan
798330,Bacterium / 生命之旅,nan
798610,Mermaid Adventures: The Frozen Time,61%
798840,Cry of War / 战争号角,nan
799080,5 Star Hawaii Resort - Your Resort,nan
799420,Shadow of the Black Dragon,67%
799870,Neko Dungeon 喵酱迷城 喵醬迷城 ねこダンジョン,nan
800160,斗地主VR,nan
800200,Witching Tower VR,nan
801060,ArcBall,nan
801160,Robo Encryption Zup,nan
801360,Neon Brood,nan
801600,夜雪冰娇,nan
801900,The last Baron's stunt (Anime),nan
802130,Break The Targets,0
802400,Fhtagn! - Tales of the Creeping Madness,15%
803360,Hide The Body,0
803600,Disgaea 5 Complete / 魔界戦記ディスガイア5,nan
803830,The Snowboard Game,nan
804080,H0ST,nan
804730,Third Front: WWII,nan
804870,Armed to the Gears,50%
805770,我的赛车生涯/My Racing Career,nan
806140,Achievements printer part 1,nan
806180,Beyond The Heavens,81%
806480,Blood Moon: The Last Stand,80%
806720,幻想四倍剣^2 悔悟棒の謎 / GensoYonbaiKen^2,nan
806740,Fei Duanmu VS Kobayashi 端木斐 VS 小林正雪,nan
806860,They Are Hundreds,nan
806960,Dr. Cares - Amy's Pet Clinic,nan
807070,Attack of the Gigant Zombie vs Unity chan,nan
807230,Silenced: The House,0
807340,Frank the Miner,80%
807430,VAD - Virtually Assured Destruction,nan
807820,Mystery Village: Shards of the Past,75%
809050,Detective Holmes: Trap for the Hunter. Hidden objects. 探し物,nan
809180,District 112 Incident: Bowling Alley,nan
809770,DeerHunterX,nan
809780,TheGunRunner,nan
809800,TheWraithTrails,nan
809840,Anime show 动漫时装秀,nan
810190,Zombie Town : Online,nan
810420,Find the Gnome,0
810780,RAIN Project - a touhou fangame,nan
811720,Outbreak: The Nightmare Chronicles,80%
812020,Elea - Episode 1,nan
812070,Project Nightmares Case 36: Henrietta Kedward,nan
812100,Blake and Mortimer: The Curse of the Thirty Denarii,60%
812430,Touch the devil VR(おさわり魔王VR),nan
813110,Paralines The Last paladin,nan
813310,Outsider Strategist～異世界で軍師になる～,nan
813370,การิน ปริศนาคดีอาถรรพ์ the game : ตอนพิธีเปลี่ยนชีพ,nan
813540,Scheming Through The Zombie Apocalypse: The Beginning,0
813590,Solas and the White Winter,50%
813970,Urban - Episode 1,nan
814210,搜索·迷城掠影/The phantom of the city,nan
814900,三国虎将传VR-Sanguo Warriors VR,nan
815540,Awakening: The Skyward Castle Collector's Edition,50%
815550,Surface: Alone in the Mist Collector's Edition,50%
815560,Dead Reckoning: The Crescent Case Collector's Edition,50%
815570,Witches' Legacy: Hunter and the Hunted Collector's Edition,50%
815580,Dark Parables: Return of the Salt Princess Collector's Edition,50%
816030,Alice Must Find The Key To Escape (Hidden Objects),0
816080,Ultimate Select Hero / 究极勇者的选择传说,nan
816150,Hardway Party,nan
816260,Store Simulator 2018,nan
816630,Monkey King: Master of the Clouds | 中華大仙,nan
816840,Night of the Shrub Part 1,0
816930,Production Sound / 产声,nan
817150,Factory pirates,nan
817490,Viki Spotter: Around The World,76%
817660,Soul Smith of the Kingdom,35%
817860,Perceptions of the Dead 2,25%
817950,Naturallandscape - Three Gorges (自然景观系列-长江三峡),nan
818030,Alicia Quatermain 3: The Mystery of the Flaming Gold,81%
818060,Super Saurio Fly: Jurassic Edition,nan
818320,LEGO® The Incredibles,60%
818860,Beyond the Sky,30%
819870,7 Days in Dream 光尘,nan
820040,Picross Fairytale: Legend of the Mermaid,90%
820250,Trial of the Gods,0
820300,Crypto Girl The Visual Novel,90%
820580,Ashley: The Story Of Survival,75%
820760,Tactics & Strategy Master:Joan of Arc,nan
820770,女装妹妹从没少过麻烦,nan
821120,Poopy Philosophy,nan
821190,Minitime,nan
821390,Achievement Lurker: Another one bites the dust,nan
821560,螢幕判官 Behind the Screen,nan
821720,20.000 Leagues Under The Sea - Captain Nemo,75%
821790,Who Am I: The Tale of Dorothy,50%
821810,Endless Fun The battle for peanuts,51%
821890,Steven Universe: Save the Light,0
822440,You Are The Apple Of My Eye 研磨时光,nan
822470,属性与生活,nan
822740,FlappyU VR,nan
822770,The Secrets of The Forest,80%
822870,Diary of Defender,nan
823280,STE : Save The Earth,0
823310,Alchemy Classic,nan
823690,VR TOON Help Me (살려주세요),nan
823710,Who's in the Box?,75%
823740,Freedom March: Rebel Leader,nan
824270,KovaaK's FPS Aim Trainer,nan
824710,Crimson Defense,nan
825410,Lazy Devil's game life /废宅魔王的幸福生活,nan
825480,ELDR  LEGACY,nan
826370,Spirits of Mystery: The Silver Arrow Collector's Edition,50%
826420,Dark Romance: Heart of the Beast Collector's Edition,50%
826430,Twilight Phenomena: The Incredible Show Collector's Edition,50%
826450,Paws 'n Claws VR,nan
826580,Mervin and the Wicked Station,75%
827100,Aladin & the Enchanted Lamp,60%
827110,The Three Musketeers - D'Artagnan & the 12 Jewels,75%
827560,Arena of the Gods,0
828150,WIN THE GAME!,51%
828230,Dungeons of the dead,51%
828380,Death Mark Vol.1 - 死印之迷雾,nan
828440,The Other Side Of The Screen,nan
828540,Игра забытых Богов. Проснись / Game of the forgotten Gods. Wake up,nan
828660,War Of The Zombie,0
828950,Howlville: The Dark Past,75%
828970,Hit The Hive,0
829250,Craft and Dungeon,nan
829370,Nicky - The Home Alone Golf Ball,nan
830520,Finger Jets,nan
830810,Death Game+,nan
830890,Infinite Vector,nan
831460,VOICEACTRESSⅡ,nan
831560,WARRIORS OROCHI 4 - 無双OROCHI３,nan
831670,SPACE HUNT,nan
831720,EMMA The Story,0
832380,Reignman（掌控者）,nan
832520,灵文西游,nan
832530,VR GAME-Brick of War 魔块战争,nan
832540,Art of Murder - Hunt for the Puppeteer,80%
833660,Grave Prosperity - part 1,nan
834050,SixGenerals | 六小将传说,nan
834180,#CuteSnake 2,nan
834390,Kingmaker: Rise to the Throne,50%
834450,Roarr! The Adventures of Rampage Rex,0
834930,Bishi and the Alien Slime Invasion!,0
835040,美少女夏日欢乐!,nan
835440,Naturallandscape - Grand Canyon (自然景观系列-美国大峡谷),nan
835530,魔物娘物语,nan
835640,Dust and Salt: The Battle for Murk,0
835700,Alice - Behind the Mirror,60%
835910,Above the Fold,0
836080,BARRAGE / 铁幕,nan
836280,Dynamite Bunny: Catch The Carrot,nan
836290,Achievement Lurker: Ballad of the Shimapan Warrior - King of Panties,60%
836480,恋爱模拟器 Love Simulation,nan
836490,月夜下的紅茶杯 ~ Blacktea With Moon,nan
836760,Sorcery Saga: Curse of the Great Curry God,70%
836860,Art of Murder - The Secret Files,80%
837090,Chronicles of Mystery - The Tree of Life,80%
837100,Chronicles of Mystery - The Legend of the Sacred Treasure,80%
837110,Chronicles of Mystery - Secret of the Lost Kingdom,80%
837430,Flying Aces - Navy Pilot Simulator,nan
837440,MineSweep,nan
837790,Around the World in 80 Days,0
837920,Abnormal world: season one,nan
838260,Food From The Sky,0
838310,Bloodstained: Curse of the Moon,40%
838350,太吾绘卷 The Scroll Of Taiwu,nan
838490,Theorem,nan
838730,Grim Tales: The Stone Queen Collector's Edition,50%
839170,Paradox of the Cryptomancers,0
839210,The Land of the Seazogs,25%
839250,三国英雄列传 (Legendary Heros in the Three Kingdoms),nan
839370,The story of Gods 七神物语,nan
839630,Survisland / 实境求生,nan
839670,Alice's Adventures - Hidden Object. Wimmelbild,nan
840090,Battleground Shooting Training 吃鸡枪法训练器,nan
840100,Magic Scroll Tactics / マジックスクロールタクティクス / 魔法卷轴 / 魔法捲軸,nan
840130,Battle Royale: Survivors 究极求生:大逃杀,nan
840140,武侠乂 The Swordsmen X,nan
840590,ANOIX,nan
840860,I Pay No Rent,nan
841010,Jack and Sara: Educational game,nan
841020,Knockdown the Ball,51%
841430,Need for Synthol,nan
841790,Adventures in the Light & Dark,62%
841800,Super Heroes: Men in VR beta,nan
842190,江湖侠客行,nan
842810,Märchen Forest: Mylne and the Forest Gift,nan
842910,The MISSING: J.J. Macfield and the Island of Memories,34%
843040,RECOG The First Wave,0
843420,Supermarket VR and mini-games,nan
843720,Dissimilated Land,nan
843790,"HUMAN LIVE-HOW LONG CAN HUMAN BEINGS EXIST?Survive the end of the earth, challenge disaster save the world",nan
843890,WIN THE GAME: DO IT!,51%
843900,Demon's Rise - War for the Deep,nan
844080,Trials of The Illuminati: Snack Time Jigsaw Puzzles,51%
844850,Tower Hunter: Erza's Trial,nan
845170,Block Smashers VR,nan
845510,DiyMachinery （自定义机械）,nan
845530,Imperialism: The Dark Continent,75%
845700,Mushroom: The Ruckus,50%
845880,Touhou: Scarlet Curiosity | 東方紅輝心,nan
846050,Silent Depth 3D Submarine Simulation,nan
846080,Where Thoughts Go,nan
846430,BATTLE ZOMBIE SHOOTER: SURVIVAL OF THE DEAD,nan
846440,ATTACK OF THE KILLER FURRIES,55%
847100,Тридевятые земли(Свет или тьма),nan
847660,Story: Heaven & Hell (Complete Edition),nan
847860,Die In The Dark,0
848310,Bitcoin Trading Master: Simulator,nan
848770,Krystal the Adventurer,0
849000,Open The Door,nan
849870,Virtual Pirate VR,nan
850000,Noel The Mortal Fate S1-7,30%
850060,Anima: Gate of Memories - The Nameless Chronicles,50%
850630,Starting The Game,51%
850810,Kara's Darkness Chapter One,nan
850820,祛魅·教化（祛魅1）,nan
850920,Hypersonic Speed Girl / 超速少女,nan
850930,MODERN ROAD-LIKE,nan
851040,Darkest Mana : Master of the Table,nan
851050,Paper Dolls VR,nan
851220,Free the Animation,0
851840,Strangers of the Power 2,15%
852080,Gardener the Ripper,nan
852160,Jack the Barbarian,65%
852570,A Tale of Pirates: a Dummy Mutiny,nan
852590,Alone In The Forest VR,0
852760,D.F.R.: The Light VR,0
853200,Shred! 2 - Freeride Mountainbiking,nan
853260,Ants! Mission of the salvation,60%
853300,The Pizza Delivery Boy Who Saved the World,20%
853610,"The Outlaw, The Drunk, & The Whore",80%
853620,Stickman in the Portal,51%
853830,Great Mountain Experience,nan
854030,Ancient Journey VR,nan
854060,Bob The Cube,80%
854450,Arlo The Rabbit,20%
855100,Stop! Dictator Kim Jong-un,nan
855670,荒野寻踪,nan
855800,Trek: Travel Around the World,0
856310,Seul (Alone): The entrée,0
856370,One-Way Ticket  / 单程票,nan
856440,Cube - The Jumper,76%
857020,Putinoids VS Navalnyats - Путиноиды Против Навальнят,nan
857080,Escape from the Princess,60%
857240,The Prison Experiment: Battle Royale,nan
857690,Lagoon Lounge : The Poisonous Fountain,0
858040,Sudoku Jigsaw / 拼图数独,nan
858360,The Initiate 2: The First Interviews,65%
858830,Echoes of the Fey: The Last Sacrament,50%
858950,Rabbit and the moon,0
859150,幻想三國誌5/Fantasia Sango 5,nan
859200,破东荒 - Chaos Of East,nan
859350,Aces of the Luftwaffe - Squadron,50%
859560,Escape the Grid VR,20%
860030,Common Hanzi Quiz - Simplified Chinese,nan
860160,Save The Villy,51%
860400,Unexpected Journey 奇幻之旅,nan
860430,Burgerwise the Clown,30%
860550,Secrets of the Past: Dion,0
860770,Made to Order: The Party Game,66%
860820,Meme Supreme  ¯\_(ツ)_/¯,nan
860950,Mark of the Ninja: Remastered,35%
861000,Putinization,nan
861270,Sudoku Killer / 杀手数独,nan
861280,战术狂想2(Chimera of Tactics 2),nan
861550,Neon Universe,nan
862200,Bot Tales: The Crashed,41%
862640,Heroes Of The Offworld Arena,75%
862990,Survive the West,0
863190,Gamer Sensei's Range Royale,nan
863380,Frankenstein: Beyond the Time,0
863470,Cairo's Tale: The Big Egg,30%
863570,Super Seducer 2 : Advanced Seduction Tactics,nan
863750,Krim: The Music Bot,87%
863810,SMASH BOY Ver.KZ,nan
863840,MinerXP,nan
864420,Waterside Chirping 水畔空蝉,nan
864430,SilverFrame(纯白星原),nan
865100,李教授的知识问答,nan
865180,Reformers Intl Ver(变革者国际版),nan
865390,Infinite World: Randomize everything,nan
865540,PLAYNE : The Meditation Game,0
865750,Harmony of the bravest,85%
866150,Treasures of the Ancients: Egypt,51%
866180,Debris 2x1 Hentai,nan
866260,EreaDrone - The FPV Simulator,nan
866400,On The Western Front,0
866520,Defense the Farm,51%
866730,Love Story: The Way Home,50%
867130,Alice in Wonderland - 3D Labyrinth Game,nan
867140,WIN THE GAME: WTF!,51%
867570,Tower Defense > Red Rose Rising,nan
867590,Sakura and Crit: The Mock Game,40%
867600,Guilty Summer Kiss 2 - Bloody Secret,nan
867610,Shadow Council: The Puppeteers,75%
868060,Immortal Darkness: Curse of The Pale King,67%
868210,Road Z Survival: The Last Winter,0
868350,Ancient Warlords: Aequilibrium,nan
868410,DAISENRYAKU PERFECT 4.0/大戦略パーフェクト4.0,nan
868460,Adventure of a Digger,nan
868580,Arkhangel: The House of the Seven Stars,75%
868600,Lands Of The Lost,0
868880,Candy Raid: The Factory,40%
868970,Cut The Ex-Girlfriends,51%
869420,Jailbreak Lockdown,nan
869440,Cherry in the Sky,50%
869540,Hero Hunters - 杀手 3D 2K19,nan
869560,DayD: Through time. Jurassic Rush,nan
869570,BattleStar Mazay,nan
869660,幻世情缘,nan
869840,Feather Of Praying 羽翼的祈愿,nan
870100,乌鸦 - Crows,nan
870110,The Monsters' History Book,nan
870520,太平洋之嵐6 ～ 史上最大的激戰諾曼第攻防戰! Pacific Storm 6 - Battle for Normandy,nan
871230,Dungeon Rush,nan
871570,Summer Memory of Bell · 忆夏之铃,nan
871670,TrapLand,nan
872000,Beerd leaver,nan
872400,Capsella The Lights of Lucern,50%
872590,探灵警探,nan
873180,1000 Stages,nan
873190,ЕСТЬ ДВА СТУЛА,nan
873290,樱花片落恋模样 This is a very sweet love story.,nan
873490,不落城-Unconquered Castle,nan
873730,Under The War,nan
873820,The Brink 尘与土的边缘,nan
873970,Virtual Families 2: Our Dream House,nan
874080,Detective Failure,nan
875550,"Vogue, The Explorer",0
875670,Sophisticated Puzzle,nan
876130,Crazy Farm : VRGROUND,nan
876210,Zen Space Flight - VR Showcase,nan
876480,Vosaria: Lair of the Forgotten,30%
876850,Princess Lili - 丽丽公主,nan
877060,MultiBall (BLADOSHARIK),nan
877230,Welcome to the Pool Hall,0
877310,Sumerian Blood: Gilgamesh against the Gods,50%
877360,18+,nan
877370,CLICKER ACHIEVEMENTS - THE IMPOSSIBLE CHALLENGE,51%
877470,Rage of the Pumpkins,46%
877590,Gensokyo Rolling Force / 幻想郷ローリングフォース,nan
878140,Witch of the Woods,0
878380,东方大战争 ~ Touhou Big Big Battle,nan
878500,Captain The Runner,46%
878510,Sort the Cube,0
878610,Don't Feed The Slimes!,0
878810,Ashes of the Ark,50%
878910,Sarah in the Sky,75%
879060,BORIS the Mutant Bear with a Gun,21%
879100,STARSHIP AVENGER Operation: Take Back Earth/スターシップアベンジャー 地球奪還大作戦,nan
879270,'1st Core: The Zombie Killing Cyborg',nan
879610,Girl Mod | GIRLS VR (create + pose in VR),nan
879620,Armored Train,nan
879660,10k,nan
880200,J15 Jet Fighter VR (歼15舰载机),nan
880320,魔装術師アカネ / Magic MechSuit Akane,nan
880340,Trooper 2 - Alien Justice,nan
880490,与雾雨魔理沙一起偷重要的东西 ~ Happy Stealing with Kirisame Marisa,nan
880620,荒漠求生,nan
880950,爱上火车-Pure Station- / Maitetsu:Pure Station,nan
881080,Subway Surfers - 地铁跑酷2018,nan
881620,Plumber: the Pipe Rush,50%
881920,Depression The Game,40%
881970,"Voice Shooter ""Pif Paf""",nan
882040,The Outpost Nine: Episode 1,nan
882290,Take Care of the Paperwork,0
882560,Door,nan
882640,Ashley Clark: Secret of the Ruby,75%
882710,東方幕華祭 TouHou Makuka Sai ~ Fantastic Danmaku Festival,nan
882790,天命奇御 Fate Seeker,nan
882900,Lu Bu Maker 여포키우기,nan
882960,Visitor 来访者,nan
883130,New Star Manager,nan
883270,Immortals(修仙志),nan
883390,Beyond the Mind,41%
883870,霎时晴荫,nan
883960,The Lost And Forgotten: Part 1,nan
884050,Spring of Decadence / 堕落之春,nan
884200,PUGNite,nan
884210,Stefanos Sizzling Pizza Pie,nan
884800,Stick Man Fight 3,nan
884960,Rolling in the Reef,33%
885140,七人杀阵 - Seven Sacrifices,nan
885150,Capcom Beat 'Em Up Bundle / カプコン ベルトアクション コレクション,nan
885390,Richy's Nightmares,nan
886010,Smash Halloween Pumpkins: The Challenge,46%
886290,Starfield Wars - 沙罗曼蛇 3D,nan
886450,Night of the Shrub Part 2,0
886900,Chef: A Restaurant Tycoon Game,nan
886950,Roman The Worm,0
887060,Asterix & Obelix XXL 2,nan
887160,The Sunny Day 晴天,nan
888010,Tango: The Adventure Game,0
888260,Dabman: When the Haters Dab Back,29%
888610,Oligopoly: Industrial Revolution,nan
888790,Sabbat of the Witch,30%
888970,MiniCar Race - 极品飞车2019 Mini,nan
888990,雨上がりのハナビィ Ameagari no Hanaby,nan
889460,Mirror Stage,nan
890130,Pawn of the Dead,0
890470,Slave Master: The Game,0
890640,Rampage of the Dead,50%
890680,Mars Troopers - 生化奇兵2019,nan
890910,Kill The Monster,0
891150,Usual John,nan
892420,懒人修仙传,nan
892550,Beauty and the Beast: Hidden Object Fairy Tale. HOG,nan
892690,Daemon_9,nan
893450,Life After The Living,0
893480,For the Revenge,0
893610,Skautfold: Into the Fray,nan
894050,George's Memories EP.1,nan
894120,Ghostman: The Council Calamity,51%
895330,Unblock: The Parking,51%
895430,From The Sky: New Horizon,nan
895650,Save The Cookie,0
895920,美丽新世界i Brave New World i,nan
895930,Maze Quest 1: The Forest,25%
895980,《古斯塔奥：帝国重生》Gustavo Kingdom Rebirth,nan
895990,水时钟-Water_Clock,nan
896350,Symphonics: Make Music in VR,nan
896860,Everything Will Flow 万物皆逝,nan
896990,Dark Tales: Edgar Allan Poe's The Tell-Tale Heart Collector's Edition,50%
897270,无法传达的话语（Words cannot convey）,nan
897950,King of the Dead,0
898090,立方杀阵（Cubic Kill Array）,nan
898120,Temple of the Lost,nan
898340,Puzzles and Board Games Mega Collection,nan
899190,A Piece of Wish upon the Stars,30%
899760,Her 她,nan
899940,校园恋物语|Love in School,nan
901000,Serenade of the Sirens,0
903150,FALL 坠落之后,nan
904320,My Holiday,nan
904430,Swing the cat,51%
904540,Indiana Jones® and the Infernal Machine™,40%
904930,YOU - The Untold Stories,0
905670,巭孬嫑毖,nan
905690,魔物讨伐团,nan
905870,Inn: the Countryside,0
905940,女神驾到(Happy together),nan
906160,Repeat the image: Animals,76%
906590,Dabwoman: When The Dab Isn’t Sexist,31%
906680,Zombie Flick | 僵尸快打,nan
906920,Political puzzle,nan
907240,像素修真 - Pixel Xiuzhen,nan
907270,eSports Legend / 电竞传奇,nan
907320,梦三英雄传/Three Kingdoms: Legends of Heroes,nan
907330,Amulet Zero 零物语 - Optimize,nan
907350,Welcome To... Chichester 2 : The Spy Of Chichester And The Eager Tourist Guide,0
907820,Aeon of Sands - The Trail,25%
907950,Falldown 79: Bottle of truth,nan
908350,美少女麻将接龙,nan
908500,crazy maze ~疯狂迷宫 ~ 狂った迷路 ~ Laberinto loco ~ Labyrinthe fou ~ Verrücktes Labyrinth,nan
908750,Death Race VR,nan
908990,Steel Vampire / 鋼鉄のヴァンパイア,nan
909020,梦本无忧,nan
909370,RoomESC- Secret of the Hidden Room: the Collaborator,nan
909830,Color by Number - Pixel Draw,nan
910150,Roving in the Dark,75%
910390,Stay or Leave / 留离,nan
910770,Slay The Dragon,0
911010,Farplane Relic,nan
911040,Bunny - The Horror Game,70%
911180,Lost Letters (of Seraphina),nan
911310,Kz NTools : Fix Your Network,nan
912110,Ashley Clark: The Secrets of the Ancient Temple,75%
913100,RED: Lucid Nightmare,nan
913550,i wanna be the Creator,0
913570,Cave under Richmordnom,nan
913890,Plastic soldiers,nan
913910,Nightmare Of Melanie,nan
914050,Mummy on the run,0
914130,ICE AGENT,nan
914630,Wolf: The Evolution Story,nan
915080,Sokoban: The RPG,45%
915430,Triteckka: The pure shooter,0
915600,Them & Us,nan
916040,SFD : Rogue TRPG,nan
916060,Loca-Love My Cute Roommate,nan
916270,Fairyland: The Guild,70%
916820,WAR_WAR_WAR: Smiles vs Ghosts,nan
916940,利刃 (Blade),nan
917050,Find The Balance,50%
917200,Kill the Dictator,0
917600,Became The Hunted,0
917690,VANILLA - GARDEN OF JUDGEMENT,nan
918060,Obstruction : VR,nan
918140,Hack the Core,40%
918260,Pachansky Mathematics 2+2=8,nan
918720,Help Me Escape! The Puzzle Maker's Office,0
918880,Aeioth RPG,nan
919160,Submerged: VR Escape the Room,60%
919890,Navyblue and the Spectrum Killers,0
920450,Escape The Labyrinth,0
920520,Sexy Jigsaw / Sexy Puzzle / 性感拼图,nan
920660,GAME QUOTES - THE GAME,55%
921630,音灵 INVAXION,nan
921740,Shahrzad - The Storyteller,40%
922140,"Oh, you touch my balls ( ͡° ͜ʖ ͡°)",nan
922510,Jellyfish the Ghost,51%
922590,Enter The Moon,0
922700,Hidden Animals : Photo Hunt. Seek and Find Game,nan
923050,Don't Touch Me : Zombie Survival,nan
923080,"Angel and Devil,ninja,sushi,tempura,panda and the statue of liverty",10%
923400,苍夜,nan
923840,侠隐行录：困境疑云Wuxia archive: Crisis escape,nan
923900,Lightning Angel Litona Liliche 섬광천사 리토나 리리셰,nan
924500,街头英雄 Street Heroes,nan
924650,秘封ナイトメアダイアリー ～ Violet Detector.,nan
924670,Need for Spirit: Drink & Drive Simulator/醉驾模拟器,nan
924710,骰子勇士 Dice Warrior,nan
925070,Dark Asylum: Mystery Adventure,nan
925090,Sharknado VR: Eye of the Storm,0
925440,神社的百合香 ~ Floral Aroma in the Shrine,nan
