index,appid,name,release_date,english,developer,publisher,required_age,achievements,total_ratings,ratingpc,price,discount,discount_bin,windows,linux,mac,cat_Multi-player,cat_Online Multi-Player,cat_Single-player,cat_Steam Cloud,cat_Steam Achievements,cat_Steam Trading Cards,cat_Partial Controller Support,cat_Stats,cat_Co-op,cat_Full controller support,cat_Steam Leaderboards,cat_Shared/Split Screen,gen_Action,gen_Adventure,gen_Indie,gen_Strategy,gen_RPG,gen_Simulation,gen_Casual,gen_Early Access,all_time_peak,may_19_av,may_19_peak,jun_19_av,jun_19_peak,jul_19_av,may_jun_avuplift,may_jun_avupliftpc,jun_jul_avuplift,jun_jul_avupliftpc
10,240,Counter-Strike: Source,2004-11-01,1,Valve,Valve,0,1,80137,0.9563622296816702,7.19,90.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,48458.0,3433.93,6581.0,3485.08,6758.0,3875.5,51.15000000000009,0.014895469622269555,390.4200000000001,0.11202612278627752
11,300,Day of Defeat: Source,2010-07-12,1,Valve,Valve,0,1,11699,0.8965723566116762,7.19,90.0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2945.0,356.23,797.0,408.44,856.0,422.78,52.20999999999998,0.14656261404148999,14.339999999999975,0.03510919596513558
12,320,Half-Life 2: Deathmatch,2004-11-01,1,Valve,Valve,0,0,6807,0.8843837226384604,3.99,90.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,849.0,153.86,319.0,150.15,282.0,154.8,-3.710000000000008,-0.02411282984531397,4.650000000000006,0.030969030969031006
13,380,Half-Life 2: Episode One,2006-06-01,1,Valve,Valve,0,1,8425,0.9386350148367952,5.79,90.0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,602.0,81.61,174.0,101.4,283.0,155.84,19.790000000000006,0.24249479230486468,54.44,0.5368836291913215
14,400,Portal,2007-10-10,1,Valve,Valve,0,1,52881,0.9795767856129801,7.19,90.0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3370.0,297.68,640.0,488.27,1834.0,688.96,190.58999999999997,0.6402512765385648,200.69000000000005,0.4110225899604728
15,420,Half-Life 2: Episode Two,2007-10-10,1,Valve,Valve,0,1,14598,0.9523222359227291,5.79,90.0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,567.0,108.59,227.0,132.77,333.0,191.59,24.180000000000007,0.22267243760935634,58.81999999999999,0.44302176696542883
16,500,Left 4 Dead,2008-11-17,1,Valve,Valve,0,1,18899,0.9498386157997778,7.19,90.0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2333.0,364.1,965.0,394.19,1175.0,561.42,30.089999999999975,0.08264213128261459,167.22999999999996,0.4242370430503056
17,550,Left 4 Dead 2,2009-11-19,1,Valve,Valve,0,1,260207,0.9676488334287702,7.19,80.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,161590.0,10175.97,26978.0,10076.32,21723.0,11248.62,-99.64999999999964,-0.009792678240993207,1172.300000000001,0.11634207726630369
18,620,Portal 2,2011-04-18,1,Valve,Valve,0,1,140111,0.9865035578933845,7.19,90.0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,14984.0,1573.56,2896.0,2496.65,9345.0,3772.15,923.0900000000001,0.5866252319581079,1275.5,0.5108845853443614
20,1200,Red Orchestra: Ostfront 41-45,2006-03-14,1,Tripwire Interactive,Tripwire Interactive,0,1,1785,0.8750700280112045,3.99,50.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,455.0,19.49,80.0,19.99,74.0,22.28,0.5,0.025654181631605953,2.2900000000000027,0.1145572786393198
21,1250,Killing Floor,2009-05-14,1,Tripwire Interactive,Tripwire Interactive,0,1,56359,0.9529977465888323,14.99,0.0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,21151.0,364.46,762.0,363.38,632.0,338.07,-1.079999999999984,-0.002963288152334918,-25.310000000000002,-0.06965160438108868
22,1300,SiN Episodes: Emergence,2006-05-10,1,Ritual Entertainment,Ritual Entertainment,0,0,529,0.8846880907372401,7.19,66.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,105.0,1.49,9.0,1.31,9.0,1.7,-0.17999999999999994,-0.12080536912751674,0.3899999999999999,0.2977099236641221
23,1500,Darwinia,2005-07-14,1,Introversion Software,Introversion Software,0,0,630,0.7492063492063492,7.19,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,72.0,2.14,13.0,2.48,8.0,1.98,0.33999999999999986,0.15887850467289713,-0.5,-0.20161290322580647
24,1510,Uplink,2006-08-23,1,Introversion Software,Introversion Software,0,0,1754,0.9133409350057012,6.99,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,173.0,7.41,28.0,9.17,20.0,10.07,1.7599999999999998,0.23751686909581643,0.9000000000000004,0.09814612868047987
25,1520,DEFCON,2006-09-29,1,Introversion Software,Introversion Software,0,1,2401,0.8567263640149938,7.19,0.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,358.0,10.72,28.0,11.91,32.0,18.36,1.1899999999999995,0.11100746268656711,6.449999999999999,0.5415617128463476
26,1530,Multiwinia,2008-09-19,1,Introversion Software,Introversion Software,0,1,443,0.8306997742663657,7.19,0.0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44.0,1.33,11.0,1.21,7.0,1.08,-0.1200000000000001,-0.09022556390977451,-0.1299999999999999,-0.10743801652892554
27,1600,Dangerous Waters,2006-02-07,1,Sonalysts,Strategy First,0,0,184,0.7608695652173914,22.99,80.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.0,3.46,11.0,3.31,10.0,3.26,-0.1499999999999999,-0.043352601156069336,-0.050000000000000266,-0.015105740181268963
28,1610,Space Empires IV Deluxe,2006-02-07,1,Malfador Machinations,Strategy First,0,0,138,0.8115942028985508,6.99,80.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.0,13.26,28.0,13.13,27.0,10.31,-0.129999999999999,-0.009803921568627376,-2.8200000000000003,-0.2147753236862148
29,1630,Disciples II: Rise of the Elves ,2006-07-06,1,Strategy First,Strategy First,0,0,559,0.8067978533094812,4.99,80.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,84.0,29.37,63.0,26.77,58.0,28.33,-2.6000000000000014,-0.08852570650323464,1.5599999999999987,0.05827418752334698
30,1640,Disciples II: Gallean's Return,2006-07-06,1,Strategy First,Strategy First,0,0,642,0.7632398753894081,4.99,85.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100.0,24.67,64.0,22.33,51.0,29.1,-2.3400000000000034,-0.09485204702067301,6.770000000000003,0.30317957904164816
31,1670,Iron Warriors: T - 72 Tank Command ,2006-07-26,1,Strategy First,Strategy First,0,0,239,0.5732217573221757,3.99,80.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,0.18,2.0,0.46,6.0,0.26,0.28,1.5555555555555558,-0.2,-0.43478260869565216
32,1690,Space Empires V,2006-10-16,1,Malfador Machinations,Strategy First,0,0,276,0.6920289855072463,10.99,80.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,137.0,12.65,29.0,12.3,24.0,12.3,-0.34999999999999964,-0.027667984189723292,0.0,0.0
33,1700,Arx Fatalis,2007-04-03,1,Arkane Studios,Arkane Studios,0,0,777,0.8635778635778636,2.99,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89.0,2.72,11.0,4.35,11.0,7.5,1.6299999999999994,0.5992647058823527,3.1500000000000004,0.7241379310344829
34,1900,Earth 2160,2006-04-01,1,Reality Pump Studios,Topware Interactive;ACE,0,0,736,0.6766304347826086,3.99,80.0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9947.0,176.97,1735.0,89.58,1527.0,222.32,-87.39,-0.49381251059501613,132.74,1.481803974101362
35,1930,Two Worlds Epic Edition,2009-04-30,1,Reality Pump Studios,Topware Interactive,0,0,3711,0.7157100511991377,6.99,75.0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,7453.0,238.04,7453.0,131.77,2039.0,187.23,-106.26999999999998,-0.4464375735170559,55.45999999999998,0.42088487516126566
36,2100,Dark Messiah of Might & Magic,2006-10-25,1,Arkane Studios,Ubisoft,0,0,4702,0.9327945555082944,4.29,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,546.0,33.87,80.0,38.04,116.0,50.61,4.170000000000002,0.1231178033658105,12.57,0.3304416403785489
37,2200,Quake III Arena,2007-08-03,1,id Software,id Software,0,0,1428,0.9537815126050421,12.99,0.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,113.0,14.4,33.0,22.23,43.0,28.17,7.83,0.54375,5.940000000000001,0.2672064777327936
38,2210,Quake IV,2011-08-04,1,RavenSoft / id Software,Bethesda Softworks,18,0,1062,0.8389830508474576,12.99,50.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,255.0,10.26,24.0,15.69,46.0,23.72,5.43,0.5292397660818713,8.03,0.5117909496494583
39,2270,Wolfenstein 3D,2007-08-03,1,id Software,Bethesda-Softworks,0,0,1860,0.9532258064516129,2.99,50.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.0,6.72,18.0,7.83,21.0,9.36,1.1100000000000003,0.16517857142857148,1.5299999999999994,0.19540229885057464
40,2280,Ultimate Doom,2007-08-03,1,id Software,id Software,0,0,3962,0.9351337708228168,3.99,50.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121.0,20.82,59.0,38.85,80.0,34.6,18.03,0.8659942363112393,-4.25,-0.1093951093951094
41,2290,Final DOOM,2007-08-03,1,id Software,id Software,0,0,655,0.8748091603053435,3.99,50.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,5.31,19.0,6.98,18.0,7.16,1.6700000000000008,0.31450094161958586,0.17999999999999972,0.025787965616045804
42,2300,DOOM II,2007-08-03,1,id Software,id Software,0,0,2699,0.9325676176361616,3.99,50.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.0,15.63,42.0,23.0,47.0,20.15,7.369999999999999,0.47152911068458087,-2.8500000000000014,-0.12391304347826093
43,2310,QUAKE,2007-08-03,1,id Software,id Software,0,0,2754,0.9506172839506173,3.99,50.0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,118.0,17.68,44.0,19.51,38.0,25.54,1.8300000000000018,0.10350678733031685,6.029999999999998,0.3090722706304458
44,2320,QUAKE II,2007-08-03,1,id Software,id Software,0,0,1476,0.9275067750677507,3.99,50.0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,131.0,16.56,51.0,46.79,98.0,41.5,30.23,1.8254830917874398,-5.289999999999999,-0.11305834580038468
45,2330,QUAKE II Mission Pack: The Reckoning,2007-08-03,1,Xatrix Entertainment,id Software,0,0,77,0.8441558441558441,2.49,33.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0.47,5.0,1.63,7.0,1.74,1.16,2.4680851063829787,0.1100000000000001,0.06748466257668718
46,2340,QUAKE II Mission Pack: Ground Zero,2007-08-03,1,Rogue Entertainment,id Software,0,0,87,0.6206896551724138,2.49,33.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.52,4.0,1.06,5.0,2.11,0.54,1.0384615384615385,1.0499999999999998,0.9905660377358488
47,2350,QUAKE III: Team Arena,2007-08-03,1,id Software,id Software,0,0,139,0.7769784172661871,12.99,0.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,1.35,6.0,2.16,8.0,2.98,0.81,0.6,0.8199999999999998,0.37962962962962954
49,2370,HeXen: Deathkings of the Dark Citadel,2007-08-03,1,Raven Software,id Software,0,0,77,0.7402597402597403,2.99,50.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.38,3.0,0.47,3.0,0.45,0.08999999999999997,0.2368421052631578,-0.019999999999999962,-0.042553191489361625
50,2390,Heretic: Shadow of the Serpent Riders,2007-08-03,1,Raven Software,id Software,0,0,446,0.9349775784753364,2.99,50.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.0,2.73,9.0,3.33,12.0,3.77,0.6000000000000001,0.2197802197802198,0.43999999999999995,0.13213213213213212
51,2450,Bloody Good Time,2010-10-29,1,Outerlight Ltd.,Ubisoft,0,1,866,0.7644341801385681,4.29,75.0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,179.0,1.23,8.0,2.0,10.0,2.08,0.77,0.6260162601626017,0.08000000000000007,0.040000000000000036
52,2500,Shadowgrounds,2006-05-08,1,Frozenbyte,Frozenbyte,0,0,1221,0.7968877968877969,3.99,85.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,264.0,1.61,9.0,1.81,7.0,3.3,0.19999999999999996,0.12422360248447202,1.4899999999999998,0.8232044198895027
53,2590,Alpha Prime,2007-11-07,1,Black Element,Bohemia Interactive,0,0,1133,0.5383936451897617,2.99,80.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74.0,1.34,9.0,0.67,4.0,0.8,-0.67,-0.5,0.13,0.19402985074626866
54,2600,Vampire: The Masquerade - Bloodlines,2007-03-22,1,Troika Games,Activision,0,0,6523,0.9445040625479074,14.99,25.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1107.0,128.73,258.0,208.15,481.0,157.21,79.42000000000002,0.6169502058572207,-50.94,-0.24472736007686763
55,2610,GUN™,2006-10-13,1,Neversoft,Activision,0,0,827,0.8948004836759371,9.99,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150.0,3.46,10.0,3.7,19.0,6.19,0.2400000000000002,0.06936416184971105,2.49,0.672972972972973
56,2620,Call of Duty®,2006-10-13,1,Infinity Ward,Activision,0,0,1672,0.9300239234449761,14.99,50.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,197.0,26.92,67.0,43.82,106.0,48.94,16.9,0.6277860326894501,5.119999999999997,0.11684162482884522
57,2630,Call of Duty® 2,2006-10-13,1,Infinity Ward;Aspyr (Mac),Activision;Aspyr (Mac),0,0,2670,0.9116104868913858,14.99,50.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,402.0,109.52,227.0,139.12,254.0,138.18,29.60000000000001,0.27027027027027034,-0.9399999999999977,-0.00675675675675674
58,2640,Call of Duty: United Offensive,2006-10-13,1,Gray Matter Studios,Activision,0,0,587,0.8347529812606473,14.99,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71.0,15.88,46.0,17.12,47.0,20.29,1.2400000000000002,0.07808564231738037,3.169999999999998,0.18516355140186905
59,2710,Act of War: Direct Action,2008-03-12,1,Eugen Systems,THQ Nordic,0,0,213,0.8450704225352113,1.99,60.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.0,7.26,19.0,6.29,18.0,7.59,-0.9699999999999998,-0.1336088154269972,1.2999999999999998,0.20667726550079488
60,2720,ThreadSpace: Hyperbol,2007-07-12,1,Iocaine Studios,Atari,0,0,40,0.775,3.99,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,9.0,1.07,5.0,1.04,2.0,0.88,-0.030000000000000027,-0.028037383177570117,-0.16000000000000003,-0.15384615384615388
61,2780,ARMA: Combat Operations,2008-03-12,1,Bohemia Interactive,Bohemia Interactive,0,0,222,0.6531531531531531,5.99,80.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103.0,1.15,5.0,0.87,5.0,0.88,-0.2799999999999999,-0.24347826086956517,0.010000000000000009,0.011494252873563229
62,2800,X2: The Threat,2006-07-21,1,Egosoft,Egosoft,0,0,262,0.8091603053435115,4.99,25.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,203.0,8.22,23.0,8.56,23.0,10.81,0.33999999999999986,0.04136253041362528,2.25,0.2628504672897196
63,2810,X3: Reunion,2006-07-21,1,Egosoft,Egosoft,0,0,395,0.7139240506329114,9.99,25.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,309.0,12.18,36.0,13.01,31.0,13.51,0.8300000000000001,0.06814449917898195,0.5,0.03843197540353574
64,2820,X3: Terran Conflict,2008-10-16,1,Egosoft,Egosoft,0,1,1905,0.8572178477690289,15.99,40.0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1019.0,81.97,151.0,77.28,152.0,86.33,-4.689999999999998,-0.05721605465414173,9.049999999999997,0.11710662525879913
65,2840,X: Beyond the Frontier,2010-10-08,1,Egosoft,Egosoft,0,0,190,0.7473684210526316,3.49,25.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,156.0,3.11,10.0,1.66,7.0,2.28,-1.45,-0.4662379421221865,0.6199999999999999,0.3734939759036144
66,2850,X: Tension,2010-10-08,1,Egosoft,Egosoft,0,0,75,0.76,3.49,25.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,53.0,1.95,5.0,2.17,7.0,1.17,0.21999999999999997,0.11282051282051281,-1.0,-0.4608294930875576
67,2870,X Rebirth,2013-11-15,1,Egosoft,Egosoft,0,1,6864,0.4125874125874126,24.99,25.0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,14664.0,37.42,83.0,35.53,74.0,37.52,-1.8900000000000006,-0.050507749866381624,1.990000000000002,0.05600900647340281
68,2900,688(I) Hunter/Killer,2006-10-26,1,Sonalysts,Strategy First,0,0,69,0.7536231884057971,22.99,90.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,2.41,9.0,3.63,11.0,4.44,1.2199999999999998,0.5062240663900414,0.8100000000000005,0.22314049586776874
69,2910,Fleet Command,2006-10-26,1,Sonalysts,Strategy First,0,0,158,0.8037974683544303,22.99,80.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.0,7.68,20.0,10.49,23.0,12.11,2.8100000000000005,0.36588541666666674,1.6199999999999992,0.15443279313632022
70,2920,Sub Command,2006-10-26,1,Sonalysts,Strategy First,0,0,47,0.7021276595744681,22.99,80.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.0,1.82,7.0,2.51,7.0,2.98,0.6899999999999997,0.37912087912087894,0.4700000000000002,0.18725099601593634
71,2990,FlatOut 2™,2006-12-21,1,Bugbear Entertainment,Strategy First,0,0,5781,0.940667704549386,5.99,85.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.0,51.83,169.0,52.58,144.0,78.38,0.75,0.01447038394752074,25.799999999999997,0.4906808672499049
72,3010,Xpand Rally,2006-08-24,1,Techland,Techland,0,0,178,0.7808988764044944,3.99,80.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.58,4.0,2.03,12.0,2.92,1.4499999999999997,2.4999999999999996,0.8900000000000001,0.4384236453201972
73,3020,Call of Juarez™,2007-11-08,1,Techland,Techland Publishing,0,0,991,0.8002018163471241,8.59,75.0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95.0,7.84,30.0,6.39,23.0,14.26,-1.4500000000000002,-0.18494897959183676,7.87,1.2316118935837246
74,3050,Xpand Rally Xtreme,2008-10-08,1,Techland,Techland,0,0,107,0.6635514018691588,3.99,80.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.2,3.0,1.18,10.0,1.03,0.98,4.8999999999999995,-0.1499999999999999,-0.12711864406779655
75,3130,Men of War: Red Tide,2009-11-01,1,1C Entertainment,1C Entertainment;1C-SoftClub,0,0,363,0.8099173553719008,3.99,75.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.0,12.78,33.0,11.6,29.0,11.06,-1.1799999999999997,-0.0923317683881064,-0.5399999999999991,-0.04655172413793096
76,3170,King's Bounty: Armored Princess,2009-11-19,1,Katauri Interactive,1C Entertainment,0,0,535,0.9009345794392524,7.99,75.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,238.0,29.44,70.0,31.74,69.0,34.15,2.299999999999997,0.0781249999999999,2.41,0.07592942659105231
77,3230,Genesis Rising,2007-08-06,1,Metamorf,THQ Nordic,0,0,124,0.24193548387096775,4.49,75.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.0,0.11,2.0,0.18,2.0,0.05,0.06999999999999999,0.6363636363636362,-0.13,-0.7222222222222223
78,3260,Safecracker: The Ultimate Puzzle Adventure,2007-08-29,1,Kheops Studio,HandyGames,0,0,428,0.5981308411214953,4.49,80.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,104.0,0.4,3.0,0.54,4.0,0.61,0.14,0.35000000000000003,0.06999999999999995,0.12962962962962954
79,3270,Painkiller Overdose,2007-10-30,1,Mindware Studios,THQ Nordic,0,0,566,0.7579505300353356,4.49,75.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56.0,2.81,14.0,2.28,11.0,2.23,-0.5300000000000002,-0.1886120996441282,-0.04999999999999982,-0.02192982456140343
80,3330,Zuma Deluxe,2006-08-30,1,"PopCap Games, Inc.","PopCap Games, Inc.",0,0,474,0.9219409282700421,4.25,75.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,256.0,164.75,256.0,164.64,242.0,173.44,-0.11000000000001364,-0.000667678300455318,8.800000000000011,0.05344995140913516
81,3410,Heavy Weapon Deluxe,2006-08-30,1,"PopCap Games, Inc.","PopCap Games, Inc.",0,0,99,0.7171717171717171,4.25,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,0.34,5.0,0.45,4.0,0.67,0.10999999999999999,0.32352941176470584,0.22000000000000003,0.48888888888888893
82,3480,Peggle Deluxe,2007-03-06,1,"PopCap Games, Inc.","PopCap Games, Inc.",0,0,1172,0.9436860068259386,4.25,75.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,428.0,67.41,207.0,72.65,118.0,63.15,5.240000000000009,0.07773327399495637,-9.500000000000007,-0.13076393668272548
83,3490,Venice Deluxe,2007-06-25,1,"Retro64, Inc.","PopCap Games, Inc.",0,0,12,0.8333333333333334,4.25,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,0.95,6.0,0.93,6.0,0.82,-0.019999999999999907,-0.02105263157894727,-0.1100000000000001,-0.11827956989247322
84,3500,Mystery P.I.™ - The Lottery Ticket,2007-10-16,1,SpinTop Games,"PopCap Games, Inc.",0,0,13,0.7692307692307693,4.25,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,1.13,5.0,0.93,4.0,1.2,-0.19999999999999984,-0.17699115044247776,0.2699999999999999,0.2903225806451612
85,3510,Amazing Adventures The Lost Tomb™,2007-12-13,1,SpinTop Games,"PopCap Games, Inc.",0,0,29,0.7241379310344828,4.25,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,1.04,5.0,1.64,6.0,1.47,0.5999999999999999,0.5769230769230768,-0.16999999999999993,-0.10365853658536582
86,3520,Mystery P.I.™ - The Vegas Heist,2008-06-05,1,SpinTop Games,"PopCap Games, Inc.",0,0,16,0.6875,4.25,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,1.66,7.0,1.11,5.0,1.07,-0.5499999999999998,-0.3313253012048192,-0.040000000000000036,-0.036036036036036063
87,3530,Amazing Adventures Around the World,2009-04-15,1,SpinTop Games,"PopCap Games, Inc.",0,0,30,0.7666666666666667,4.25,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,1.84,9.0,1.39,8.0,1.53,-0.4500000000000002,-0.24456521739130443,0.14000000000000012,0.10071942446043175
88,3540,Peggle™ Nights,2008-10-15,1,"PopCap Games, Inc.","PopCap Games, Inc.",0,0,392,0.9387755102040817,4.25,75.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,141.0,37.8,71.0,41.63,70.0,40.41,3.8300000000000054,0.10132275132275147,-1.220000000000006,-0.029305789094403217
89,3560,Bejeweled Twist,2008-11-18,1,"PopCap Games, Inc.","PopCap Games, Inc.",0,0,116,0.8448275862068966,4.25,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28.0,10.93,20.0,10.58,21.0,11.2,-0.34999999999999964,-0.03202195791399814,0.6199999999999992,0.05860113421550087
90,3570,Mystery P.I.™ - The New York Fortune,2009-01-28,1,SpinTop Games,"PopCap Games, Inc.",0,0,13,0.6153846153846154,4.25,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,1.17,4.0,1.86,7.0,1.58,0.6900000000000002,0.5897435897435899,-0.28,-0.15053763440860216
91,3580,The Wizard's Pen™,2009-02-18,1,"PopCap Games, Inc.","PopCap Games, Inc.",0,0,18,0.8333333333333334,4.25,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.0,0.12,2.0,0.27,4.0,0.55,0.15000000000000002,1.2500000000000002,0.28,1.037037037037037
