index,appid,name,release_date,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,ratingpc,price,discount,discount_bin,windows,linux,mac,cat_Multi-player,cat_Online Multi-Player,cat_Single-player,cat_Steam Cloud,cat_Steam Achievements,cat_Steam Trading Cards,cat_Partial Controller Support,cat_Stats,cat_Co-op,cat_Full controller support,cat_Steam Leaderboards,cat_Shared/Split Screen,gen_Action,gen_Adventure,gen_Indie,gen_Strategy,gen_RPG,gen_Simulation,gen_Casual,gen_Early Access,all_time_peak,jun_19_av,jul_19_av,jun_jul_avuplift,jun_jul_avupliftpc
8823,492430,Alteric,2016-07-13,1,goonswarm,goonswarm,0,1,75,34,0.6880733944954128,2.79,50.0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,149.0,0.04,0.06,0.019999999999999997,0.4999999999999999
8824,492490,Zombie Apocalypse: Escape The Undead City,2016-06-17,1,Anarchy Enterprises,Anarchy Enterprises,0,0,22,45,0.3283582089552239,0.79,49.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36.0,0.04,0.08,0.04,1.0
8825,492500,Heroes of the Monkey Tavern,2016-09-22,1,Monkey Stories,Monkey Stories,0,1,176,58,0.7521367521367521,6.99,50.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,27.0,1.39,2.17,0.78,0.5611510791366907
8826,492530,The Dark Legions,2016-07-09,1,Mascot Entertainment,Mascot Entertainment,0,0,45,14,0.7627118644067796,1.59,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,289.0,0.77,0.76,-0.010000000000000009,-0.012987012987012998
8828,492600,Ridge,2016-07-07,1,Yakovlev Vladislav,Yakovlev Vladislav,0,1,13,10,0.5652173913043478,5.59,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1307.0,1.03,0.89,-0.14,-0.1359223300970874
8829,492610,One Day : The Sun Disappeared,2016-08-25,1,Teemo Soft,Teemo Soft,0,1,9,15,0.375,2.89,0.0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,88.0,0.07,0.05,-0.020000000000000004,-0.28571428571428575
8830,492710,VR Ping Pong,2016-09-13,1,Reddoll Srl,IV Productions;Merge Games,0,1,100,24,0.8064516129032258,6.99,80.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,16.0,0.12,0.15,0.03,0.25
8834,492870,FIVE: Champions of Canaan,2016-09-27,1,Kingdom Games,Kingdom Games,0,1,43,17,0.7166666666666667,2.79,75.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,19.0,0.2,0.26,0.06,0.3
8837,493060,Ballistic Tanks,2016-09-20,1,Kirklight Games,Kirklight Games,0,0,143,22,0.8666666666666667,3.99,80.0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,11.0,0.89,0.52,-0.37,-0.4157303370786517
8838,493080,Card Quest,2017-11-07,1,WinterSpring Games,Black Shell Media,0,1,148,7,0.9548387096774194,7.19,50.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,26.0,3.6,4.14,0.5399999999999996,0.14999999999999988
8841,493180,Dynasty Feud,2017-05-23,1,Kaia Studios,Kaia Studios,0,1,54,9,0.8571428571428571,10.99,66.0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,22.0,0.08,0.06,-0.020000000000000004,-0.25000000000000006
8842,493200,RiME,2017-05-26,1,Tequila Works;QLOC,Grey Box;Six Foot,0,1,2435,264,0.9021859948128936,29.99,84.0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,629.0,23.88,32.45,8.570000000000004,0.35887772194304873
8843,493220,After the Empire,2017-03-31,1,Goatee Games,Goatee Games,0,1,32,10,0.7619047619047619,5.59,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,40.0,0.05,0.11,0.06,1.2
8844,493280,WALLSLIDE,2016-07-14,1,Red Matter Studio,Red Matter Studio,0,0,84,20,0.8076923076923077,0.79,30.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1224.0,0.49,3.54,3.05,6.224489795918367
8845,493290,World VR Competition,2016-12-06,1,MT Worlds,MT Worlds,0,0,15,4,0.7894736842105263,9.29,80.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.01,0.27,0.26,26.0
8846,493310,Requiem: Avenging Angel,2016-07-07,1,Cyclone Studios,Retroism;Prism Entertainment,0,0,32,6,0.8421052631578947,6.99,80.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.06,0.21,0.15,2.5
8847,493320,Killing Time,2016-12-15,1,The 3DO Company,Retroism;Prism Entertainment,0,0,19,4,0.8260869565217391,6.99,80.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.24,0.14,-0.09999999999999998,-0.4166666666666666
8848,493340,Planet Coaster,2016-11-17,1,Frontier Developments,Frontier Developments,0,1,22004,2828,0.8861146907216495,29.99,75.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21828.0,2512.6,2207.3,-305.2999999999997,-0.12150760168749491
8849,493380,ChessVR,2016-07-07,1,games.Sharbit,games.Sharbit,0,1,10,4,0.7142857142857143,4.99,50.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.0,0.01,0.01,0.0,0.0
8851,493450,Wild Romance,2016-10-19,1,Norn / Miel,Cherry Kiss Games,0,0,45,26,0.6338028169014085,6.99,80.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,205.0,0.62,0.71,0.08999999999999997,0.1451612903225806
8852,493490,City Car Driving,2016-11-03,1,"Forward Development, Ltd.","Forward Global Group, Ltd.",0,1,1606,668,0.7062445030782761,20.51,50.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,551.0,184.14,205.17,21.03,0.11420658194851745
8853,493500,Bank Limit : Advanced Battle Racing,2016-08-16,1,"Tastee Beverage Studios, LLC","Tastee Beverage Studios, LLC",0,1,1,8,0.1111111111111111,18.99,0.0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,0.01,0.12,0.11,11.0
8854,493540,Figment,2017-09-22,1,Bedtime Digital Games,Bedtime Digital Games,0,1,410,74,0.8471074380165289,14.99,60.0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,155.0,4.01,3.28,-0.73,-0.18204488778054864
8855,493580,Hidden Object - 12 in 1 bundle,2016-09-01,1,Mzone,Games for All,0,0,25,36,0.4098360655737705,4.79,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.0,3.16,2.96,-0.20000000000000018,-0.06329113924050639
8856,493620,VR Disc Golf,2016-07-18,1,FRS Game Studio,"Front Range Software, LLC",0,1,10,2,0.8333333333333334,6.99,0.0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,0.01,0.01,0.0,0.0
8857,493650,Deep Space Dash,2016-07-07,1,Delusional Games,Back To Basics Gaming,0,1,78,213,0.26804123711340205,0.79,51.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1011.0,0.66,0.79,0.13,0.19696969696969696
8858,493670,Valkyrius Prime,2016-08-08,1,Iridescent Games,Iridescent Games,0,0,10,0,1.0,5.59,75.0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2.0,0.02,0.04,0.02,1.0
8859,493700,Monster Puzzle,2016-12-08,1,Flynn's Arcade,Flynn's Arcade,0,0,82,63,0.5655172413793104,3.99,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1314.0,0.28,0.15,-0.13000000000000003,-0.46428571428571436
8860,493710,Laraan,2017-01-11,1,Flynn's Arcade,Flynn's Arcade,0,0,117,113,0.508695652173913,3.99,0.0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,982.0,0.65,0.74,0.08999999999999997,0.1384615384615384
8861,493720,Haven Moon,2016-07-08,1,Francois Roussel,Francois Roussel,0,1,172,55,0.7577092511013216,7.19,75.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,79.0,0.96,1.43,0.47,0.4895833333333333
8862,493730,HardCube,2016-06-30,1,LEVER Software,LEVER Software;Enjoy Games,0,1,171,47,0.7844036697247706,3.19,87.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,2099.0,0.87,0.95,0.07999999999999996,0.0919540229885057
8863,493760,Fairyland: Incursion,2016-06-21,1,Naarassusi Game,Naarassusi Publisher,0,1,36,38,0.4864864864864865,3.99,90.0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,832.0,15.47,4.21,-11.260000000000002,-0.7278603749191985
8864,493780,Nightork Adventures - Beyond the Moons of Shadalee,2016-08-23,1,Warptear Entertainment,Warptear Entertainment,0,1,19,10,0.6551724137931034,1.59,75.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,505.0,0.25,0.08,-0.16999999999999998,-0.6799999999999999
8865,493790,#Archery,2017-12-19,1,VRUnicorns,Bandello ,0,1,15,7,0.6818181818181818,6.99,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.0,0.03,0.09,0.06,2.0
8867,493840,Marvel vs. Capcom: Infinite,2017-09-19,1,Capcom,Capcom,0,1,862,624,0.5800807537012113,32.99,0.0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3592.0,14.89,17.71,2.8200000000000003,0.18938885157824045
8868,493900,Dungeons 3,2017-10-13,1,Realmforge Studios,Kalypso Media Digital,16,1,8974,528,0.9444327509997895,29.99,75.0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,3258.0,228.46,334.53,106.06999999999996,0.4642825877615336
8869,493980,Green Ranch,2016-10-21,1,Palaplay,Immanitas Entertainment,0,1,25,8,0.7575757575757576,4.79,0.0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.0,0.3,0.18,-0.12,-0.4
8873,494090,Dungeon Girl,2018-07-30,1,Inu to Neko,Fruitbat Factory,0,1,15,13,0.5357142857142857,8.99,25.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0.23,0.11,-0.12000000000000001,-0.5217391304347826
8874,494100,ENIGMA:,2016-11-15,1,Uzumeya,Fruitbat Factory,0,1,55,1,0.9821428571428571,10.99,50.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18.0,0.13,1.28,1.15,8.846153846153845
8877,494170,Miniature Garden,2017-03-30,1,Muzintou,Fruitbat Factory,0,1,36,6,0.8571428571428571,14.99,50.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,16.0,0.18,0.28,0.10000000000000003,0.5555555555555558
8878,494230,Heart's Medicine - Time to Heal,2016-09-20,1,Blue Giraffe,GameHouse,0,1,580,47,0.9250398724082934,9.99,80.0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,216.0,7.82,11.94,4.119999999999999,0.526854219948849
8879,494290,MiDZone,2016-07-11,1,NFA;AMASS,NFA,0,1,23,39,0.3709677419354839,1.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1005.0,0.23,0.32,0.09,0.3913043478260869
8880,494310,Unbreakable Vr Runner,2016-07-04,1,Miikka Åsnabrygg,Miikka Åsnabrygg,0,0,54,0,1.0,4.79,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4.0,0.03,0.03,0.0,0.0
8881,494320,Wizrogue - Labyrinth of Wizardry,2017-02-24,1,Taito,Forever Entertainment S. A.,0,1,84,52,0.6176470588235294,8.99,90.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,132.0,0.96,0.93,-0.029999999999999916,-0.031249999999999913
8882,494350,Bowl VR,2016-06-24,1,Carbon Fiber Games,Carbon Fiber Games,0,1,8,10,0.4444444444444444,4.99,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.0,0.01,0.33,0.32,32.0
8883,494360,Barrow Hill: Curse of the Ancient Circle,2016-09-22,1,Shadow Tor Studios,Iceberg Interactive,0,0,40,5,0.8888888888888888,5.59,80.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9.0,0.54,0.37,-0.17000000000000004,-0.3148148148148149
8884,494370,Orbital Strike: Arena,2016-07-12,1,Sandglass Games LLC,Sandglass Games LLC,0,0,20,5,0.8,10.99,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,13.0,0.45,0.24,-0.21000000000000002,-0.4666666666666667
8886,494440,The Amazing Shinsengumi: Heroes in Love,2016-07-26,1,Dogenzaka Lab,Dogenzaka Lab,16,1,49,29,0.6282051282051282,11.99,65.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,0.18,0.32,0.14,0.7777777777777779
8887,494450,Office lovers,2016-08-07,1,Dogenzaka Lab,Dogenzaka Lab,16,1,34,31,0.5230769230769231,11.99,80.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,0.83,0.99,0.16000000000000003,0.19277108433734944
8888,494460,Dangerous Relationship,2016-08-23,1,Dogenzaka Lab,Dogenzaka Lab,18,1,25,24,0.5102040816326531,11.99,80.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,0.61,0.73,0.12,0.19672131147540983
8889,494470,My Butler,2016-08-14,1,Dogenzaka Lab,Dogenzaka Lab,18,1,34,31,0.5230769230769231,6.99,50.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,0.3,0.61,0.31,1.0333333333333334
8890,494530,Orc Hunter VR,2017-07-24,1,Orc Hunter Developer Team,Orc Hunter Developer Team,0,0,5,10,0.3333333333333333,3.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,5.0,0.47,0.31,-0.15999999999999998,-0.3404255319148936
8891,494580,STANDBY,2017-01-06,1,Noclip,HypeTrain Digital,0,1,73,32,0.6952380952380952,5.59,85.0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,42.0,0.47,0.16,-0.30999999999999994,-0.6595744680851063
8892,494600,EARTH'S DAWN,2016-12-07,1,oneoreight,Rising Star Games,12,1,110,24,0.8208955223880597,24.99,50.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,59.0,0.48,0.38,-0.09999999999999998,-0.2083333333333333
8893,494660,Android John,2016-06-28,1,Recreat4,Virtuactions,0,0,36,20,0.6428571428571429,3.19,87.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1522.0,0.22,2.52,2.3,10.454545454545453
8894,494670,TransRoad: USA,2017-11-09,1,Deck13 Hamburg,astragon Entertainment,0,1,138,136,0.5036496350364964,22.49,70.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,398.0,5.18,8.67,3.49,0.6737451737451738
8895,494700,Eliosi's Hunt,2017-08-15,1,TDZ Games,TDZ Games,0,1,40,6,0.8695652173913043,7.19,70.0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,9.0,0.35,0.14,-0.20999999999999996,-0.6
8896,494720,Morphblade,2017-03-03,1,Suspicious Developments,Suspicious Developments,0,0,300,27,0.9174311926605505,3.99,66.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,146.0,2.81,3.25,0.43999999999999995,0.1565836298932384
8897,494740,Police Quest™ Collection,2016-08-29,1,Sierra,Activision,0,0,32,15,0.6808510638297872,7.99,35.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.0,1.82,1.94,0.11999999999999988,0.06593406593406587
8900,494830,ViveSpray,2016-11-25,1,ciwolsey,ciwolsey,0,0,50,26,0.6578947368421053,2.89,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,13.0,0.03,0.21,0.18,6.0
8902,494960,Twisted Arrow,2017-03-28,1,Phaser Lock Interactive,Phaser Lock Interactive,0,1,73,9,0.8902439024390244,11.39,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,13.0,0.05,0.07,0.020000000000000004,0.4000000000000001
8905,494990,Too Angry to Space,2016-08-08,1,AK84C,AK84C,0,1,22,9,0.7096774193548387,3.99,90.0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,12.0,0.05,0.17,0.12000000000000001,2.4
8908,495090,Evolution Planet: Gold Edition,2016-07-07,1,Play Wireless,Play Wireless,0,0,34,12,0.7391304347826086,3.99,0.0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,0.07,0.3,0.22999999999999998,3.285714285714285
8909,495110,Enigmatis 3: The Shadow of Karkhala,2016-08-11,1,Artifex Mundi,Artifex Mundi,0,1,407,33,0.925,6.99,60.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,167.0,4.97,8.56,3.5900000000000007,0.722334004024145
8910,495120,The Braves & Bows,2017-08-03,1,Gunsquad,Dagestan Technology,0,1,48,27,0.64,3.19,87.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3246.0,1.05,0.79,-0.26,-0.24761904761904763
8911,495140,NARUTO: Ultimate Ninja STORM,2017-08-25,1,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,0,1,469,314,0.598978288633461,14.99,50.0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,378.0,29.76,47.14,17.38,0.584005376344086
8915,495290,AccuRC 2,2017-07-12,1,trasnatech,trasnatech,0,0,72,15,0.8275862068965517,39.99,20.0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,10.05,10.09,0.03999999999999915,0.003980099502487477
8918,495350,Woodle Tree 2: Worlds,2016-09-16,1,Fabio Ferrara,Chubby Pixel,0,1,179,69,0.7217741935483871,2.79,70.0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1231.0,0.39,1.19,0.7999999999999999,2.051282051282051
8921,495550,Baskhead,2016-07-19,1,VRLINES,VRLINES,0,0,5,0,1.0,3.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.0,0.02,0.08,0.06,3.0
8922,495570,ConflictCraft,2016-12-08,1,Badim,Badim,0,1,34,13,0.723404255319149,1.99,50.0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1765.0,0.2,0.26,0.06,0.3
8924,495630,The Divine Paradox,2016-09-26,1,Cape of Games LLC,Cape of Games LLC,0,0,6,5,0.5454545454545454,1.69,50.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,853.0,0.24,0.11,-0.13,-0.5416666666666667
8925,495680,Overdriven Reloaded,2016-10-07,1,TOMAGameStudio,TOMAGameStudio,0,1,25,3,0.8928571428571429,5.79,0.0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,5.0,0.03,0.09,0.06,2.0
8927,495720,Intrude,2016-08-01,1,Michal Kruba,Michal Kruba,0,1,127,22,0.8523489932885906,2.99,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,11.0,0.07,0.13,0.06,0.857142857142857
8929,495740,Random Journey,2016-12-18,1,Riviysky,Riviysky,0,0,38,38,0.5,1.59,75.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,614.0,0.07,0.05,-0.020000000000000004,-0.28571428571428575
8932,495780,Hexoscope,2016-08-10,1,Studio Binokle,Sometimes You,0,0,176,20,0.8979591836734694,1.99,0.0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1454.0,0.33,1.01,0.6799999999999999,2.06060606060606
8933,495820,Lil Tanks,2017-04-04,1,Lead Money Games,Lead Money Games,0,1,14,2,0.875,3.99,50.0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,9.0,0.14,0.03,-0.11000000000000001,-0.7857142857142857
8934,495830,Endless Labyrinth,2016-08-08,1,Mike Prosser,Mike Prosser,0,0,8,3,0.7272727272727273,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0.03,0.06,0.03,1.0
8935,495890,Montaro,2016-07-25,1,JCKSLAP,MBDL,0,1,10099,485,0.9541761148904006,0.79,30.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,350.0,8.08,6.96,-1.12,-0.13861386138613863
8936,495900,Lance A Lot: Classic Edition,2016-10-18,1,Brimstone,Brimstone,0,0,45,6,0.8823529411764706,3.99,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,10.0,0.11,0.2,0.09000000000000001,0.8181818181818182
8938,495980,Selma and the Wisp,2016-08-04,1,Toucan Studio,Toucan Studio,0,1,95,32,0.7480314960629921,6.99,50.0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,7.0,0.06,0.14,0.08000000000000002,1.3333333333333337
8939,495990,True Love ～Confide to the Maple～,2016-10-05,1,SP-time,SP-time,0,1,773,167,0.8223404255319149,8.99,50.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,95.0,1.63,4.04,2.41,1.4785276073619633
8941,496030,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,2016-07-06,1,Eipix Entertainment,Big Fish Games,0,1,7,1,0.875,7.19,50.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.0,0.62,0.57,-0.050000000000000044,-0.08064516129032265
8942,496040,Shaq Fu: A Legend Reborn,2018-06-05,1,Big Deez Productions,Mad Dog Games,0,1,64,16,0.8,14.99,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,33.0,0.1,0.12,0.01999999999999999,0.1999999999999999
8945,496120,LaserCat,2016-12-08,1,Daniel McFarline,Daniel McFarline,0,0,45,2,0.9574468085106383,0.79,51.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,575.0,0.08,0.15,0.06999999999999999,0.8749999999999999
8947,496230,Watching Grass Grow In VR - The Game,2016-08-21,1,Pillow Head Games,EVR,0,1,5,4,0.5555555555555556,3.99,75.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3.0,0.2,0.2,0.0,0.0
8948,496240,Onward,2016-08-29,1,Downpour Interactive,Downpour Interactive,0,0,2796,342,0.8910133843212237,18.99,40.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1576.0,66.68,91.84,25.159999999999997,0.3773245350929813
8949,496250,Paddle Up,2016-08-24,1,Pavel Jamal,Pavel Jamal,0,1,202,27,0.8820960698689956,6.99,50.0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,44.0,0.21,0.76,0.55,2.6190476190476195
8950,496260,Corona Blossom Vol.1 Gift From the Galaxy,2016-07-27,1,Frontwing,Frontwing USA,0,1,206,11,0.9493087557603687,6.99,50.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,84.0,1.17,1.61,0.44000000000000017,0.37606837606837623
8951,496290,Deep Dark Dungeon,2018-05-08,1,GlassCats,PsychoFlux Entertainment,0,1,31,9,0.775,6.99,0.0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,10.0,0.07,0.05,-0.020000000000000004,-0.28571428571428575
8952,496300,Kingdom: New Lands,2016-08-09,1,Noio,Raw Fury,0,1,4619,741,0.8617537313432836,10.99,75.0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,3495.0,125.03,111.69,-13.340000000000003,-0.10669439334559708
8954,496320,Running Gods,2016-09-13,1,Midnight Games EIRL,Midnight Games EIRL,0,1,13,5,0.7222222222222222,3.99,50.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,4993.0,0.08,0.01,-0.07,-0.8750000000000001
8955,496340,Fighting Fantasy Legends,2017-07-27,1,Nomad Games,Asmodee Digital,0,1,74,39,0.6548672566371682,5.19,60.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,57.0,0.89,0.83,-0.06000000000000005,-0.0674157303370787
8959,496390,Shiny,2016-08-31,1,Garage 227,1C Entertainment,0,1,18,6,0.75,6.99,80.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5.0,0.03,0.08,0.05,1.6666666666666667
8960,496400,Renoir,2016-11-16,1,Black Wing Foundation,1C Entertainment,0,1,28,18,0.6086956521739131,6.99,80.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17.0,1.22,0.72,-0.5,-0.4098360655737705
8961,496440,The Challenge,2016-10-07,1,Atum Software,Sometimes You,0,0,13,15,0.4642857142857143,7.99,60.0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,530.0,0.02,4.43,4.41,220.5
8962,496450,J.A.C.K.,2016-12-15,1,Crystice Softworks,Crystice Softworks,0,1,48,9,0.8421052631578947,10.99,25.0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.0,3.39,3.9,0.5099999999999998,0.15044247787610612
