appid,name,discount
445310,Might and Magic: Heroes VII – Trial by Fire,75%
445350,Atomic Space Command,0
445420,Aselia the Eternal -The Spirit of Eternity Sword-,
445430,Seinarukana -The Spirit of Eternity Sword 2-,55%
445550,Watson's Watch,0
445600,Void Raiders,80%
445670,The Stargazers,80%
445750,Settled,0
445770,Airport Madness 3D,40%
445840,Undead vs Plants,0
445860,Toy Plane Heroes,0
445870,Phantom Trigger,34%
445950,Asher,0
445980,Wizard of Legend,40%
446000,Stellar Monarch,50%
446010,CitiesCorp Concept - Build Everything on Your Own,0
446020,Jalopy - The Road Trip Driving Indie Car Game (公路旅行驾驶游戏),
446030,Corroded,
446040,Blade Arcus from Shining: Battle Arena,50%
446050,Operation KREEP,80%
446070,ecotone,0
446100,Mantis Burn Racing®,70%
446110,Happy Critters,75%
446120,Bunker Punks,70%
446240,Trawl,75%
446250,Silver Bullet: Prometheus,0
446310,Sabres of Infinity,25%
446330,Guns of Infinity,40%
446380,Sophie's Curse,80%
446390,Onechanbara Z2: Chaos,60%
446430,Doctor Watson - Treasure Island,70%
446440,Doctor Watson - The Riddle of the Catacombs,70%
446450,Blaster Simulator,70%
446460,Highland Warriors,70%
446470,New York Taxi Simulator,70%
446480,New York Bus Simulator,50%
446490,Rail Cargo Simulator,70%
446540,Smash Up: Conquer the bases with your factions,0
446550,Infinite Mini Golf,70%
446560,Just Dance 2017,66%
446570,Grove - VR Browsing Experience,0
446590,7 Mages,0
446600,Magi Trials,0
446610,Bunny Bounce,0
446620,Zombie Training Simulator,50%
446640,Space Pilgrim Episode IV: Sol,50%
446760,Neighborhorde,60%
446780,AMOK,51%
446790,Diluvion: Resubmerged,0
446800,Transport Fever,75%
446810,Blossom Tales: The Sleeping King,33%
446840,Splasher,60%
446850,Mindball Play,35%
446870,Glitchrunners,90%
446910,Night Blights,0
447000,Grimsfield,0
447020,Farming Simulator 17,50%
447040,Watch_Dogs® 2,
447100,XLR,0
447120,Where the Water Tastes Like Wine,60%
447170,"Destiny's Princess: A War Story, A Love Story",65%
447180,My Secret Pets!,80%
447190,Pub Encounter,65%
447200,The Men of Yoshiwara: Ohgiya,65%
447210,Blink,0
447240,Zasa - An AI Story,0
447290,Redeemer,90%
447310,Paper Train Traffic,50%
447530,VA-11 Hall-A: Cyberpunk Bartender Action,
447540,Lost Cosmonaut,0
447690,Dimensional Intersection,80%
447780,LostWinds,75%
447800,LostWinds 2: Winter of the Melodias,75%
447820,Day of Infamy,80%
447850,The Next Door,0
447860,Maria the Witch,50%
447890,Cat on a Diet,90%
447920,Drift (Over) Drive,51%
447930,LYDIA: SWEET DREAMS,0
447940,Brine,
447950,Bad Caterpillar,50%
447960,XCavalypse,0
447970,Envoy,90%
447980,Blast Brawl 2: Bloody Boogaloo,0
447990,Spectrubes,60%
448000,Sparkle ZERO,90%
448010,RePete,0
448020,Share,51%
448050,Mr Nibbles Forever,0
448060,X-17,0
448070,Red Risk,51%
448080,Fibbage XL,60%
448110,So Long Earth,0
448140,Night light,40%
448150,Mystica: The Ninth Society,0
448160,WOLFLAME,50%
448170,Last Dream: World Unknown,0
448230,AsteroidsHD,0
448240,Hybrid Animals,0
448250,NUKED KNIGHT,87%
448260,Cubium Dreams,87%
448280,Job Simulator,25%
448290,Nefarious,34%
448300,Logic Missile,25%
448320,GIBZ,75%
448350,Case #8,87%
448370,IS Defense,40%
448380,Escape: Close Call,0
448400,Hidden Object 6-in-1 bundle,61%
448440,Bizarre Earthquake,75%
448470,Bacteria,51%
448480,Caravanserail,60%
448500,Lil' Walker,
448510,Overcooked,66%
448520,Deranged Rabbits,0
448530,Square's Route,0
448540,Terror Lab,70%
448550,Minimal,50%
448560,Mind Games,70%
448580,Dead End Road,75%
448610,Draw Rider,50%
448620,Rebirth of Island,80%
448630,Rabiez: Epidemic,75%
448650,GEO Master,0
448660,Shake Your Money Simulator 2016,51%
448670,Pinball HD Collection,80%
448690,Lionessy Story,0
448720,Puzzle Box,0
448730,"Imhotep, Pyramid Builder",0
448750,Infinity Saga,0
448780,Sixtieth Kilometer,51%
448790,Infinity Wings - Scout & Grunt,0
448800,Semispheres,75%
448810,Torgar's Quest,65%
448820,Planet in the Shadows,76%
448830,ASMR Universe,0
448850,Overload,60%
448910,Axes and Acres,50%
448940,Envoy 2,51%
448960,"I, Hope",0
449060,Cellar,30%
449070,YEARN Tyrant's Conquest,0
449090,Zombie Parking,51%
449100,City of the Shroud,25%
449120,Nanobots,0
449150,PataNoir,50%
449160,Land it Rocket,66%
449170,Gnomes Garden 2,0
449180,Meld,15%
449200,Calcu-Late,51%
449210,Verdict Guilty - 유죄 평결,
449220,A grande bagunça espacial - The big space mess,0
449240,Stormworm+,
449250,A Little Lily Princess,60%
449300,Planar Conquest,80%
449320,Dino Eggs: Rebirth,0
449330,Grid Masters,25%
449340,Serafina's Crown,75%
449350,Backstreets of the Mind,75%
449420,Mini's Magic World,30%
449440,The Big Elk,87%
449450,SPLIT BULLET,50%
449460,Commands & Colors: The Great War,
449500,Hush Hush - Unlimited Survival Horror,50%
449510,The Crow's Eye,60%
449520,Rush for gold: California,50%
449530,Grand Pigeon's Duty,86%
449540,There's Poop In My Soup,
449550,Chicken Invaders 2,50%
449560,Space Ranger ASK,0
449640,Bloody Zombies,60%
449690,Fatal Fight,0
449700,Ariel,0
449710,REDCON,30%
449730,Ahnayro: The Dream World,0
449760,Tenrow,0
449770,Legend of Moros,0
449800,Attack on Titan / A.O.T. Wings of Freedom,0
449820,Daughter of Shadows: An SCP Breach Event,0
449940,! That Bastard Is Trying To Steal Our Gold !,70%
449960,Book of Demons,50%
450020,DAMAGE CONTROL,0
450030,Worst Case Z,90%
450040,Stealth Labyrinth,80%
450050,Yon Paradox,80%
450060,Insane Decay of Mind: The Labyrinth,
450110,Amigdala,0
450120,Capitalism Plus,50%
450140,Seven Kingdoms: Ancient Adversaries,60%
450150,Campgrounds: The Endorus Expedition Collector's Edition,50%
450170,BOOR,80%
450190,MAZE LORD,90%
450250,Aegis of Earth: Protonovus Assault,80%
450290,Assault on Arnhem,75%
450440,Creepy Castle,67%
450500,Ace of Seafood,60%
450540,"Hot Dogs, Horseshoes & Hand Grenades",0
450570,Roadworks Simulator,70%
450590,Safety Driving Simulator: Car,70%
450600,Safety Driving Simulator: Motorbike,70%
450630,Woeful Woebots,50%
450650,Polyology,0
450670,Table Top Racing: World Tour,0
450700,The Spatials: Galactology,40%
450740,Mind Unleashed,0
450860,Andarilho,51%
450950,Danmaku Unlimited 3,80%
451000,Ember Kaboom,0
451010,Kittypocalypse,60%
451020,Battle Chasers: Nightwar,67%
451060,Wincars Racer,0
451080,Giant Cop: Justice Above All,0
451100,Cubikolor,75%
451140,Drawn®: Dark Flight™ Collector's Edition,50%
451200,Candlelight,0
451210,Rocket Shooter,0
451340,Gold Rush: The Game,0
451350,Tropical Fish Shop 2,50%
451400,Meridian: Squad 22,85%
451520,theBlu,
451540,Snakes on an Extradimensional Plane,0
451570,Demetrios - The BIG Cynical Adventure,80%
451630,Brute,75%
451640,C14 Dating,66%
451650,Whirligig VR Media Player,
451660,Trucker,0
451670,War Birds: WW2 Air strike 1942,0
451700,Secrets of Deep Earth Shrine,0
451760,Highway Blossoms,60%
451780,Trillion: God of Destruction,0
451800,End Of The Mine,0
451830,One way to exit,75%
451840,Out of Ammo,50%
451870,Nighttime Terror VR: Dessert Defender,
451880,Catch a Falling Star,51%
451900,WizardCraft,70%
451920,Thorne - Death Merchants,86%
451930,qrth-phyl,75%
451950,EEP Train Simulator Mission,50%
451990,Cranks and Goggles,20%
452000,Military Life: Tank Simulator,70%
452060,Caveblazers,70%
452120,Midvinter,20%
452180,One Clone Left,50%
452240,Dawn of the Robot Empire,0
452320,Party Saboteurs: After Party,
452340,Ian's Eyes,90%
452410,Damsel,0
452420,Koihime Enbu 恋姫†演武,
452440,Flowers -Le volume sur printemps-,30%
452450,Rising Islands,90%
452510,UNDER NIGHT IN-BIRTH Exe:Late,80%
452540,Skylar & Plux: Adventure On Clover Island,75%
452570,Battle Chef Brigade Deluxe,0
452650,The Rebel,0
452860,Mad Bullets,50%
452920,Laser Disco Defenders,85%
452930,Insane,70%
452970,Asemblance,0
453030,The Fifth Expedition,0
453090,Parkitect,20%
453100,Frederic: Resurrection of Music Director's Cut,90%
453130,Powargrid,50%
453220,BrambleLash,0
453270,Madness Cubed,0
453290,Awareness Rooms,60%
453300,A Healer Only Lives Twice,60%
453310,Blackwood Crossing,0
453320,Vairon's Wrath,35%
453340,Hustle Cat,80%
453350,Vaccine War,0
453390,Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,50%
453470,Hacked,0
453500,Frio - Lost in old town,0
453510,One Man Is Not No Man,0
453650,Marble Void,0
453660,Rogue Contracts: Syndicate,51%
453670,The Lost Souls,90%
453690,Dark Quest 2,50%
453700,prog.1,0
453710,TableTop Soccer,0
453720,Last Will,50%
453730,Borstal,0
453740,Spaceman Sparkles 3,
453750,Tyto Ecology,0
453770,Forgotten Tales: Day of the Dead,50%
453780,Secrets of Magic: The Book of Spells,50%
453790,Candice DeBébé's Incredibly Trick Lifestyle,0
453810,Blasting Agent: Ultimate Edition,0
453820,Hero Quest: Tower Conflict,51%
453830,Innoquous 5,51%
453850,Dear RED - Extended,80%
453870,Quantum Chess,0
453880,Ninja Outbreak,80%
453910,Love is Dead,75%
453950,To Ash,0
453960,Envy the Dead,51%
453980,Airstrike HD,0
453990,Mibibli's Quest,0
454030,Link,0
454040,Jackal,87%
454060,Blueprint Tycoon,66%
454080,Burst,75%
454100,Dungeon Escape,86%
454130,Nil-Ninjahtic: Ronin,60%
454150,Voxel Warfare Online,90%
454160,Dark Fear,40%
454170,XorceD - Sashiro's Laedrum,25%
454180,CrazyCars3D,30%
454190,Cubicolor,0
454200,Neon Hardcorps,51%
454220,The Temporal Invasion,90%
454230,SLG Remix,
454250,The Eyes of Ara,70%
454260,The HinterLands,
454320,[the Sequence],0
454330,A Room Beyond,40%
454350,Days of War,0
454380,Champions of Breakfast,50%
454390,Rally Copters,90%
454410,GIGA WRECKER,25%
454420,Mini Metal,0
454430,Crystal Chip Collector,0
454460,JiPS,33%
454480,Break Through: Artificial Maze,0
454520,MilitAnt,0
454530,Decisive Campaigns: Barbarossa,61%
454570,I Am Caligula,30%
454580,Spider Wars,0
454610,Demon's Crystals,80%
454630,Button Frenzy,0
454650,DRAGON BALL XENOVERSE 2,75%
454670,Piggy Princess,50%
454690,Cyber City 2157: The Visual Novel,0
454700,Shiny Gauntlet,0
454720,RAM BOE,75%
454730,World Of Undead,0
454750,Aeternum,75%
454770,Mystic Melee,90%
454780,Atriage,0
454870,Magic Quest,0
454890,Project Starship,30%
454900,Amaranthine,70%
454930,Under Zero,87%
454950,Mainlining,80%
454970,Gravity Den,0
455000,The Lost,51%
455080,Awakening: The Redleaf Forest Collector's Edition,50%
455100,Gerty,75%
455110,Pertinence,0
455120,Stay Close,45%
455190,Domain Defense VR,66%
455200,The Battle for Sector 219,90%
455230,Bazaar,50%
455290,Dashing Dinos,0
455310,Bloody Chronicles - New Cycle of Death Visual Novel,
455340,"Warhammer 40,000: Armageddon - Da Orks",75%
455400,PAC-MAN 256,60%
455480,Shift Orb,0
455490,"Don't Die Dateless, Dummy!",0
455590,Skedaddle,
455640,Edgar,75%
455690,Pixel Puzzles Junior,80%
455700,Big Buck Hunter Arcade,75%
455710,Project RPG Remastered,
455770,YamaYama,0
455820,Omensight: Definitive Edition,
455830,FrightShow Fighter,70%
455910,STAR WARS™: Rogue Squadron 3D,65%
455940,Odd||Even,0
455960,Domain Defense,80%
455970,Nokori,
455980,Judgment: Apocalypse Survival Simulation,20%
455990,Smash Pixel Racing,0
456090,ZOMBIE TOWN AHHH,0
456130,Space Scaven,50%
456160,Flag N Frag,50%
456170,Bannerman,60%
456180,The American Dream,74%
456420,Gunslinger Trainer,0
456430,Christmas Adventure: Candy Storm,50%
456440,The Orphan Dreams,70%
456540,STAR WARS™: Rebel Assault I + II,
456660,Slime & Friends,
456670,Hand of Fate 2,40%
456690,Weather Lord: Following the Princess Collector's Edition,
456740,Doctor Kvorak's Obliteration Game,0
456750,The Room Three,75%
456760,A dragon girl looks up at the endless sky,0
456780,DUCATI - 90th Anniversary,80%
456810,Zombillie,90%
456830,Dual Core,75%
456980,Parallels Cross,49%
457010,StarsOne,75%
457130,Runes: The Forgotten Path,60%
457140,Oxygen Not Included,25%
457210,SEUM: Speedrunners from Hell,67%
457320,HoloBall,55%
457340,Dimensional,0
457370,Alexa's Wild Night,55%
457380,Storm VR,0
457440,Watch This!,87%
457450,Defend Your Crypt,80%
457480,Domino Sky,75%
457490,"Forgotten, Not Lost - A Kinetic Novel",50%
457520,Moustache Mountain,75%
457530,My Lady,0
457570,Camp Sunshine,75%
457580,The Visitor,0
457650,Stonehenge VR SANDBOX,
457660,Andromedum,0
457680,OPUS: The Day We Found Earth,60%
457690,Hotel Blind,0
457730,Mushroom Wars 2,70%
457760,The Signal From Tölva,0
457770,Audio Arena,50%
457810,Sky to Fly: Soulless Leviathan,30%
457820,Outrage,86%
457860,Apollo 11 VR,50%
457870,Minigame Party VR,51%
457890,TumbleSeed,67%
457960,Holopoint,40%
457980,Adele: Following the Signs,0
458000,March of the Living,60%
458030,StarFringe: Adversus,51%
458040,Hex Gambit,0
458060,Drusilla Dreams,30%
458110,VReakout,0
458170,SpiritSphere,75%
458190,VR0GU3™: Unapologetic Hardcore VR Edition,
458200,Rumpus,0
458230,Infinite Shooter,75%
458290,Space Bit Attack,0
458330,Vilmonic,21%
458370,VR Baseball,0
458380,Gahkthun of the Golden Lightning Steam Edition,55%
458420,Last Heroes 3,81%
458450,GAIN,0
458470,Grim Legends 3: The Dark City,60%
458480,Mythic Wonders: The Philosopher's Stone,70%
458490,Who Must Die,25%
458500,Babylon 2055 Pinball,0
458510,Zombie Pinball,70%
458520,Wrath of Anna,50%
458540,Lines,50%
458580,Windlands 2,25%
458600,ZRoll,51%
458630,Political Animals,75%
458660,The Slimeking's Tower,50%
458680,Auto Age: Standoff,0
458700,Cursor Challenge,51%
458710,Kingdom Rush Frontiers,30%
458730,Conception II: Children of the Seven Stars,0
458750,FireAlpaca SE,20%
458770,WRC 6 FIA World Rally Championship,0
458820,"States, Firms, & Households",0
458830,Snooker Nation Championship,65%
458920,Carnival Games® VR,75%
458940,The Atomy,87%
458990,Astral Domine,75%
459010,Ghost Town Mine Ride & Shootin' Gallery,50%
459020,Melting Hearts: Our Love Will Grow 2,0
459040,Medieval Battlefields - Black Edition,75%
459090,Masquerada: Songs and Shadows,50%
459100,Epsilon corp.,87%
459130,Love in the Glen,50%
459150,Super Cat Herding: Totally Awesome Edition,10%
459220,Halo Wars: Definitive Edition,60%
459260,Bowslinger,50%
459310,The Hero Project: Redemption Season,25%
459350,Battlesloths 2025: The Great Pizza Wars,70%
459410,Sector 724,80%
459440,Tower!3D,50%
459470,Wars of Napoleon,50%
459520,Kinacoustic,0
459540,Cherry Tree High Girls' Fight,60%
459580,LightWalk,0
459610,Star Fleet Armada Rogue Adventures,0
459630,R.C. Bot Inc.,0
459640,You... and who else?,90%
459680,Auro: A Monster-Bumping Adventure,0
459760,Exotic Matter,0
459780,Vektron Revenge,0
459830,Final Days,55%
459870,VIRTUAnimator,0
459880,PlayFortress,0
459910,30 IMPOSSIBLE LEVELS,0
459940,Deer Man,0
460120,Megadimension Neptunia VII,75%
460140,Midnight at the Celestial Palace: Chapter I,0
460150,One Last Chance,50%
460160,The Leisure of Grisaia,35%
460190,Rocket Riot,69%
460220,Xenoraid: The First Space War,65%
460230,Starters Orders 6 Horse Racing,
460340,Guards,70%
460430,The Letter - Horror Visual Novel,
460560,Blamdown: Udder Fury,0
460580,Star Chart,0
460630,Trouble Witches Origin - Episode1 Daughters of Amalgam -,75%
460640,Breached,60%
460650,Tick Tock Bang Bang,0
460700,Song of the Deep,75%
460750,Blade Ballet,0
460780,Avadon 3: The Warborn,70%
460790,Bayonetta,0
460810,Vanquish,0
460910,A-Gents,20%
460920,Steep™,0
460930,Tom Clancy's Ghost Recon® Wildlands,65%
460940,Father´s Island,50%
460960,The Deed: Dynasty,50%
460970,Soulcaster: Part I & II,60%
460990,The Impossible Travel Agency,0
461010,Roll'd,51%
461030,A Long Way Home,0
461040,PICO PARK,0
461140,Klabi,51%
461170,Bucket Detective,0
461210,Riding Out,0
461220,Beglitched,0
461230,Dashy Square,0
461280,Missileman Origins,60%
461340,A Timely Intervention,90%
461350,The King's Heroes,0
461360,Thorne - Son of Slaves (Ep.2),86%
461370,Midnight's Blessing 2,90%
461380,A Princess' Tale,90%
461390,Bulby - Diamond Course,0
461400,Massive,90%
461410,Protonwar,20%
461430,EmergeNYC,30%
461480,Archibald's Adventures,70%
461490,Kaboom Monsters,80%
461500,Omega Agent,75%
461520,Grizzly Valley,
461580,Galaxy Cannon Rider,90%
461590,The Way Of Love: Sub Zero,80%
461600,Zipple World 2: The Sweet Chaos,90%
461620,Predynastic Egypt,60%
461640,Sins Of The Demon RPG,0
461650,It's Killing Time,25%
461690,Iron Impact,87%
461700,Seduce Me 2: The Demon War,0
461710,Tales Across Time,20%
461720,Tank Blast,87%
461730,Blaite,51%
461760,Reptilian Rebellion,75%
461780,Moonstone Tavern - A Fantasy Tavern Sim!,60%
461810,CAFE 0 ~The Sleeping Beast~,50%
461830,Adventure Apes and the Mayan Mystery,0
461840,Zenge,30%
461850,Abrix the robot,50%
461860,Tower Dwellers,0
461880,Hyposphere,80%
461890,NORTH,51%
461940,Plancon: Space Conflict,0
461950,Beat Cop,75%
461990,The Prison Game,0
462000,Cyberpong,0
462030,BitRay,51%
462070,IWO: Bloodbath in the Bonins,50%
462100,Starr Mazer: DSP,35%
462110,3 Coins At School,90%
462130,Momentum,0
462200,Dungetris,87%
462220,Mahjong Deluxe 3,86%
462240,Post Human W.A.R,50%
462250,Boiling Bolt,50%
462400,Slide Ride Arcade,0
462440,ROKH,0
462480,Sweet Escape VR,20%
462520,Super Kaiju,0
462570,New Yankee in King Arthur's Court,90%
462580,New Yankee in Santa's Service,90%
462590,Taekwondo Grand Prix,50%
462620,Pocket Kingdom,60%
462630,RiftStar Raiders,0
462640,Surf World Series,40%
462670,VR-Xterminator,0
462700,Cricket Captain 2016,0
462730,Townopolis,75%
462770,Pyre,60%
462780,Darksiders Warmastered Edition,80%
462830,Airline Director 2 - Tycoon Game,
462860,Crawlers and Brawlers,0
462940,Making History: The Second World War,50%
462950,The East New World,0
462960,Caveman World: Mountains of Unga Boonga,75%
462990,Tomoyo After ~It's a Wonderful Life~ English Edition,60%
463000,Hero Battle,0
463010,One Way Flight,75%
463030,Bottle,50%
463040,Experience,0
463050,The Pit And The Pendulum,87%
463070,Mecha Ritz: Steel Rondo,50%
463100,Liveza: Death of the Earth,80%
463110,Farnham Fables,51%
463120,MOP Operation Cleanup,81%
463150,BARRIER X,75%
463160,Super Dungeon Tactics,0
463170,Jagged Alliance: Rage!,50%
463210,State of Anarchy,51%
463220,Dungeon of Zolthan,51%
463240,Magma Chamber,51%
463270,Ghost 1.0,0
463290,Kismet,0
463320,The Sea Eternal,25%
463400,Spellbound,0
463410,Panic Pump - Can you save them ALL?,0
463430,Ironguard,60%
463440,Retool,85%
463450,Bipolar Game,50%
463460,"Resette's Prescription ~Book of memory, Swaying scale~",65%
463470,Lithium: Inmate 39,0
463480,A Shooty Bit,
463520,Pristine world,0
463530,Empires of the Undergrowth,0
463540,StreetCraft,0
463550,Neon Space ULTRA,80%
463700,Super Cloudbuilt,70%
463710,Puzzle Galaxies,51%
463760,The Beggar's Ride,0
463800,FreeHolder,0
463830,Izeriya,0
463850,Muddy Heights® 2,70%
463860,Shadows of Kurgansk,0
463880,Beyond Magic,0
463920,Initia: Elemental Arena,0
463930,The Dweller,90%
463980,Solitairica,0
464000,Arcade Saga,0
464020,Super Puzzle Galaxy,0
464040,Log Drive Runner,0
464060,RUINER,60%
464070,Diorama Battle of NINJA　虚拟3D世界 忍者之战,
464080,Kyoto Colorful Days,90%
464100,Codex of Victory,80%
464110,Factotum 90,0
464150,Regalia: Of Men and Monarchs,50%
464230,Colours of Magic: Aqua Teeter,51%
464240,Detective Hunt - Crownston City PD,0
464340,Syberia 3,70%
464350,Screeps,50%
464360,3030 Deathwar Redux - A Space Odyssey,0
464380,Best of Us,25%
464400,Bounce,35%
464440,Annie Amber,50%
464450,DoDonPachi Resurrection,50%
464490,The Afterglow of Grisaia,50%
464500,The Melody of Grisaia,50%
464530,猫肉「Cat Meat」,
464610,Led It Rain,50%
464620,Siralim 2,80%
464630,Secret Of The Royal Throne,70%
464650,Runbow,50%
464670,Empty Soul - S&S Edition,80%
464690,Vroomist,0
464740,Monsters and Medicine,40%
464760,Bibou,75%
464850,Don Bradman Cricket 17,50%
464880,Stars in Shadow,70%
464900,Pitfall Planet,50%
464920,Surviving Mars,66%
464950,Sumer,0
464960,Hiiro,0
465000,Event Horizon,50%
465010,Quantized,0
465020,Sector Six,75%
465050,Grey Phobia,0
465060,EXZEAL,50%
465070,TRIZEAL Remix,50%
465130,Wicce,0
465150,Mars Odyssey,0
465170,Crime Secrets: Crimson Lily,0
